datetime,t_amb,t_ref,t_sup_prim,t_ret_prim,t_sup_sec,t_ret_sec,qizm,forecast_temp,forecast_feelslike,forecast_dew,forecast_humidity,forecast_precip,forecast_precipprob,forecast_snowdepth,forecast_windgust,forecast_windspeed,forecast_winddir,forecast_sealevelpressure,forecast_cloudcover,forecast_visibility,davis_out,davis_temp,davis_temp_1,davis_hum,davis_pt_,davis_speed,davis_run,davis_speed_1,davis_chill,davis_index,davis_index_1,davis_bar__,davis_rain,davis_rate,davis_d-d_,davis_d-d__1,davis_temp_2,davis_hum_1,davis_dew,davis_heat,davis_emc,davis_density,davis_samp,davis_tx_,davis_recept,davis_int_,temperature_37_12,relative_humidity_37_12,co2_37_12,temperature_37_15,relative_humidity_37_15,temperature_37_2,relative_humidity_37_2,temperature_37_4,relative_humidity_37_4,temperature_37_9,relative_humidity_37_9
2024-11-17 06:00:00,0.54,49.620000000000005,80.56,36.72,47.06,34.160000000000004,171.19999999704305,1.0,-0.7,0.0,93.03,,0,,,5.4,150.0,1019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.6,42.05,1155.0,21.366666666666664,38.2,21.1,50.53333333333333,24.600000000000005,42.4,22.866666666666664,33.4
2024-11-17 06:15:00,0.45999999999999996,49.7,83.64,42.660000000000004,51.760000000000005,40.8,163.40000000127475,1.0,-0.7,0.0,93.03,,0,,,5.4,150.0,1019.0,50.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,21.600000000000005,42.06666666666667,1178.0,21.3,38.1,21.033333333333335,50.43333333333334,24.600000000000005,42.46666666666667,22.8,33.4
2024-11-17 06:30:00,0.54,49.7,88.44000000000001,43.940000000000005,50.839999999999996,44.38,127.79999999838765,0.0,-2.6,0.0,100.0,,0,,,7.6,120.0,1019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.600000000000005,42.166666666666664,1206.7272727272727,21.3,38.06666666666667,20.966666666666665,50.46666666666667,24.600000000000005,42.53333333333333,22.8,33.36666666666667
2024-11-17 06:45:00,0.42000000000000004,49.720000000000006,87.3,43.86,49.660000000000004,44.28,81.40000000275904,0.0,-2.6,0.0,100.0,,0,,,7.6,120.0,1019.0,25.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,21.600000000000005,42.300000000000004,1232.6,21.3,37.95,20.966666666666665,51.26666666666667,24.600000000000005,42.63333333333333,22.733333333333334,33.333333333333336
2024-11-17 07:00:00,0.64,49.620000000000005,87.04,43.239999999999995,49.260000000000005,43.739999999999995,80.1999999966938,0.0,-1.8,0.0,100.0,,0,,,5.4,110.0,1019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.600000000000005,42.699999999999996,1228.5714285714287,21.3,38.0,21.033333333333335,52.166666666666664,24.6,42.650000000000006,22.766666666666666,33.46666666666667
2024-11-17 07:15:00,1.0,49.36,81.96000000000001,42.879999999999995,48.36,43.38,77.1999999997206,-0.1,-1.8,-0.1,99.79,,0,,,5.3,108.0,1019.1,25.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,21.7,42.63333333333333,1243.4666666666667,21.3,37.86666666666667,21.3,51.86666666666667,24.600000000000005,42.6,22.833333333333332,33.36666666666667
2024-11-17 07:30:00,1.5,49.08,74.02000000000001,42.72,48.44,42.94,73.00000000395812,1.0,-0.7,0.0,93.03,,0,,,5.4,120.0,1019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.833333333333332,42.63333333333333,1250.5,21.3,37.666666666666664,21.6,51.6,24.7,42.5,22.933333333333334,33.4
2024-11-17 07:45:00,1.8199999999999998,48.839999999999996,74.6,42.980000000000004,48.82000000000001,42.96,86.59999999872525,1.0,-0.7,0.0,93.03,,0,,,5.4,120.0,1019.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,21.899999999999995,42.63333333333333,1269.1666666666667,21.333333333333332,37.5,21.900000000000002,51.333333333333336,24.833333333333332,42.4,23.0,33.4
2024-11-17 08:00:00,2.16,48.7,83.94,43.339999999999996,50.12,43.519999999999996,92.40000000136206,2.0,-0.3,0.0,86.6,,0,,,7.6,110.0,1019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,42.53333333333333,1290.5333333333333,21.399999999999995,37.36666666666667,22.05,51.4,24.899999999999995,42.4,23.066666666666666,33.4
2024-11-17 08:15:00,2.2399999999999998,48.56,85.17999999999999,43.260000000000005,49.14,43.739999999999995,85.19999999771244,2.0,-0.3,0.0,86.6,,0,,,7.6,110.0,1019.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,22.133333333333336,42.56666666666667,1301.2142857142858,21.46666666666667,37.4,22.166666666666668,51.29999999999999,24.96666666666667,42.333333333333336,23.100000000000005,33.4
2024-11-17 08:30:00,2.66,48.36,85.24,42.94,48.58,43.480000000000004,78.19999999992433,3.0,0.9,1.0,86.7,,0,,,7.6,110.0,1019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.2,42.5,1289.7142857142858,21.53333333333333,37.5,22.3,51.06666666666666,25.0,42.333333333333336,23.100000000000005,33.333333333333336
2024-11-17 08:45:00,2.84,48.239999999999995,78.14,42.480000000000004,47.519999999999996,43.06,70.19999999829452,3.0,0.9,1.0,86.7,,0,,,7.6,110.0,1019.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,22.2,42.36666666666667,1257.3076923076924,21.600000000000005,37.300000000000004,22.46666666666667,50.800000000000004,25.0,42.333333333333336,23.2,33.63333333333333
2024-11-17 09:00:00,3.02,48.18,70.94,42.08,47.260000000000005,42.339999999999996,65.8000000003085,4.0,1.6,1.0,80.8,,0,,,9.4,170.0,1018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.233333333333334,42.13333333333333,1230.9333333333334,21.733333333333334,37.2,22.53333333333333,50.699999999999996,25.066666666666666,42.3,23.266666666666666,33.93333333333333
2024-11-17 09:15:00,3.14,48.08,73.74,42.32,48.18,42.38,81.40000000275904,4.0,1.6,1.0,80.8,,0,,,9.4,170.0,1018.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,22.3,41.93333333333333,1203.0666666666666,21.8,37.13333333333333,22.633333333333336,50.26666666666667,25.166666666666668,42.233333333333334,23.3,33.800000000000004
2024-11-17 09:30:00,3.38,47.96,79.3,42.739999999999995,49.08,43.0,88.5999999991327,5.0,3.2,1.0,75.34,,0,,,7.6,180.0,1018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.333333333333332,41.86666666666667,1181.0714285714287,21.9,37.1,22.766666666666666,49.73333333333333,25.2,42.166666666666664,23.399999999999995,33.766666666666666
2024-11-17 09:45:00,3.5,47.86,79.3,42.660000000000004,48.18,43.18,79.20000000012806,5.0,3.2,1.0,75.34,,0,,,7.6,180.0,1018.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,22.366666666666664,41.733333333333334,1160.357142857143,22.03333333333333,37.06666666666667,22.866666666666664,50.26666666666667,25.233333333333334,42.2,23.366666666666664,33.300000000000004
2024-11-17 10:00:00,3.72,47.760000000000005,80.14,42.32,47.94,42.82,73.00000000032014,5.0,3.2,1.0,75.34,,0,,,7.6,140.0,1018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.399999999999995,41.800000000000004,1146.5384615384614,22.100000000000005,37.0,22.95,50.75,25.3,42.2,23.3,32.7
2024-11-17 10:15:00,4.0200000000000005,47.58,79.4,42.06,47.56,42.620000000000005,74.59999999991851,5.0,3.3,0.9,74.79,,0,,,7.3,138.0,1018.1,30.0,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,22.399999999999995,41.833333333333336,1141.5384615384614,22.233333333333334,37.0,23.066666666666666,51.1,25.3,42.86666666666667,23.266666666666666,32.300000000000004
2024-11-17 10:30:00,4.08,47.519999999999996,73.84,41.839999999999996,46.64,42.339999999999996,69.19999999809079,6.0,4.4,1.0,70.29,,0,,,7.6,,1018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.399999999999995,41.93333333333333,1131.9333333333334,22.3,36.96666666666667,23.2,51.23333333333333,25.399999999999995,43.43333333333334,23.2,31.666666666666668
2024-11-17 10:45:00,4.24,47.379999999999995,66.94,41.7,46.82,41.9,65.20000000091386,6.0,4.4,1.0,70.29,,0,,,7.6,,1018.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,22.399999999999995,41.4,819.8333333333334,22.333333333333332,36.86666666666667,23.2,51.199999999999996,25.399999999999995,42.96666666666667,23.233333333333334,31.399999999999995
2024-11-17 11:00:00,4.56,47.239999999999995,68.58,42.1,47.64,42.1,80.8000000033644,7.0,5.1,1.0,65.61,,0,,,9.4,190.0,1017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.866666666666664,37.96666666666667,412.6666666666667,22.333333333333332,36.233333333333334,23.2,50.73333333333333,25.5,42.9,23.3,32.199999999999996
2024-11-17 11:15:00,4.779999999999999,47.08,77.34,42.36,48.32,42.54,83.59999999811407,7.0,5.1,1.0,65.62,,0,,,9.4,190.0,1017.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,21.266666666666666,36.733333333333334,393.6923076923077,22.3,35.666666666666664,23.2,50.26666666666667,25.5,42.9,23.333333333333332,33.166666666666664
2024-11-17 11:30:00,5.0,46.980000000000004,78.36,42.18,47.339999999999996,42.7,74.19999999910942,8.0,6.0,1.0,61.28,,0,,,11.2,220.0,1016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.900000000000002,36.166666666666664,390.73333333333335,22.3,35.13333333333333,23.2,50.03333333333333,25.600000000000005,42.833333333333336,23.399999999999995,33.5
2024-11-17 11:45:00,5.32,46.720000000000006,79.3,41.839999999999996,47.2,42.38,70.5999999991036,8.0,6.0,1.0,61.28,,0,,,11.2,220.0,1016.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.866666666666664,36.666666666666664,405.0833333333333,22.266666666666666,34.96666666666667,23.2,49.73333333333333,25.600000000000005,43.26666666666667,23.399999999999995,33.699999999999996
2024-11-17 12:00:00,5.5200000000000005,46.6,70.88,41.42,45.7,42.019999999999996,63.39999999909196,8.0,6.3,1.0,61.28,,0,,,9.4,210.0,1016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.900000000000002,36.4,410.85714285714283,22.2,34.96666666666667,23.2,49.46666666666667,25.600000000000005,43.13333333333333,23.399999999999995,33.7
2024-11-17 12:15:00,5.64,46.5,68.3,40.92,45.7,41.339999999999996,59.000000004743924,8.0,6.3,1.0,61.29,,0,,,9.4,210.0,1016.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,21.066666666666666,36.36666666666667,432.07142857142856,22.2,34.800000000000004,23.2,49.23333333333333,25.600000000000005,43.56666666666666,23.399999999999995,33.8
2024-11-17 12:30:00,5.72,46.42,70.17999999999999,41.06,46.64,41.339999999999996,72.59999999951106,8.0,6.7,1.0,61.28,,0,,,7.6,,1015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,36.766666666666666,447.2,22.2,34.699999999999996,23.266666666666666,49.0,25.600000000000005,43.6,23.46666666666667,33.86666666666667
2024-11-17 12:45:00,5.92,46.3,67.28,41.38,46.339999999999996,41.7,74.19999999910942,8.0,6.7,1.0,61.28,,0,,,7.6,,1015.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,21.433333333333334,37.03333333333333,460.64285714285717,22.099999999999998,33.699999999999996,23.3,48.86666666666667,25.633333333333336,43.699999999999996,23.5,33.96666666666667
2024-11-17 13:00:00,6.0600000000000005,46.220000000000006,74.53999999999999,41.480000000000004,47.260000000000005,41.760000000000005,70.79999999768916,9.0,7.9,1.0,57.27,,0,,,7.6,210.0,1015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.599999999999998,37.733333333333334,580.5333333333333,22.0,33.666666666666664,23.3,48.833333333333336,25.600000000000005,43.53333333333333,23.5,34.13333333333333
2024-11-17 13:15:00,6.18,46.14,76.62,41.480000000000004,46.82,42.14,76.60000000032596,8.9,7.9,0.9,57.17,,0,,,7.3,212.0,1015.0,30.0,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,21.866666666666664,38.666666666666664,678.3333333333334,22.0,33.53333333333333,23.3,48.9,25.600000000000005,42.93333333333334,23.5,34.03333333333333
2024-11-17 13:30:00,6.24,46.06,76.96000000000001,41.3,46.38,41.96,67.20000000132131,9.0,8.5,1.0,57.27,,0,,,5.4,,1014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.899999999999995,38.6,678.3333333333334,21.933333333333334,34.0,23.333333333333332,48.666666666666664,25.566666666666666,41.766666666666666,23.566666666666666,33.9
2024-11-17 13:45:00,6.279999999999999,46.019999999999996,75.1,41.019999999999996,45.9,41.7,63.39999999909196,9.0,8.5,1.0,57.27,,0,,,5.4,,1014.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,21.899999999999995,38.46666666666667,663.3571428571429,21.899999999999995,34.1,23.366666666666664,48.46666666666667,25.5,40.699999999999996,23.566666666666666,34.0
2024-11-17 14:00:00,6.279999999999999,46.019999999999996,68.76,40.56,44.980000000000004,41.2,59.40000000191503,9.0,8.5,1.0,57.27,,0,,,5.4,,1014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.899999999999995,38.36666666666667,642.6666666666666,21.833333333333332,34.13333333333333,23.399999999999995,48.26666666666667,25.5,39.46666666666667,23.666666666666668,35.36666666666667
2024-11-17 14:15:00,6.4799999999999995,45.94,68.32000000000001,40.54,45.96,40.9,63.19999999686843,9.0,8.5,1.0,57.27,,0,,,5.4,,1014.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,21.899999999999995,38.36666666666667,622.4,21.8,33.733333333333334,23.399999999999995,48.1,25.5,39.233333333333334,23.7,36.6
2024-11-17 14:30:00,6.44,45.96,69.44,41.0,46.32,41.239999999999995,75.40000000153668,10.0,9.6,1.0,53.55,,0,,,5.4,230.0,1014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.933333333333334,38.3,607.6,21.8,33.75,23.46666666666667,47.93333333333334,25.599999999999998,39.93333333333333,23.766666666666666,37.06666666666667
2024-11-17 14:45:00,6.4799999999999995,45.9,74.72,41.239999999999995,46.7,41.760000000000005,75.79999999870779,10.0,9.6,1.0,53.55,,0,,,5.4,230.0,1014.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,38.266666666666666,590.6428571428571,21.8,33.86666666666667,23.5,47.9,25.666666666666668,40.9,23.8,37.166666666666664
2024-11-17 15:00:00,6.38,46.019999999999996,77.08,41.239999999999995,46.5,41.879999999999995,69.99999999970896,10.0,10.0,1.0,53.55,,0,,,3.6,,1014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.03333333333333,38.266666666666666,579.6666666666666,21.8,33.833333333333336,23.5,47.833333333333336,25.600000000000005,41.5,23.8,36.666666666666664
2024-11-17 15:15:00,6.24,46.1,75.84,41.04,45.980000000000004,41.739999999999995,64.40000000293367,10.0,10.0,1.0,53.55,,0,,,3.6,,1014.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,22.03333333333333,38.3,564.2666666666667,21.666666666666668,33.699999999999996,23.5,47.93333333333334,25.566666666666666,40.699999999999996,23.8,35.96666666666667
2024-11-17 15:30:00,5.9,46.3,71.66,40.760000000000005,45.42,41.339999999999996,62.600000001111766,9.0,10.0,2.0,61.53,,0,,,1.8,,1013.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.03333333333333,38.266666666666666,555.5,21.566666666666666,33.9,23.5,48.03333333333333,25.53333333333333,40.03333333333333,23.833333333333332,35.733333333333334
2024-11-17 15:45:00,5.6,46.519999999999996,69.3,40.72,46.18,41.14,62.79999999969732,9.0,10.0,2.0,61.53,,0,,,1.8,,1013.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,22.066666666666666,38.233333333333334,540.2666666666667,21.600000000000005,34.0,23.5,47.76666666666667,25.5,40.06666666666667,23.8,35.4
2024-11-17 16:00:00,5.12,46.839999999999996,70.2,41.260000000000005,46.739999999999995,41.46,76.99999999749707,9.0,8.8,1.0,57.27,,0,,,0.0,0.0,1013.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.100000000000005,38.2,530.6,21.733333333333334,34.06666666666667,23.5,47.666666666666664,25.5,40.300000000000004,23.866666666666664,35.4
2024-11-17 16:15:00,4.7,47.14,73.8,42.0,48.0,42.12,82.80000000013388,8.8,8.8,1.1,58.28,,0,,,0.0,360.0,1013.1,50.0,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,22.100000000000005,38.13333333333333,519.4285714285714,21.7,34.166666666666664,23.566666666666666,47.76666666666667,25.53333333333333,42.1,23.899999999999995,36.13333333333333
2024-11-17 16:30:00,4.34,47.36,77.64,42.260000000000005,47.739999999999995,42.8,83.59999999811407,7.0,8.8,1.0,65.61,,0,,,3.6,70.0,1013.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.100000000000005,38.1,512.3333333333334,21.7,35.6,23.566666666666666,47.800000000000004,25.600000000000005,44.36666666666667,23.899999999999995,36.06666666666667
2024-11-17 16:45:00,3.94,47.6,80.17999999999999,42.160000000000004,47.78,42.72,70.80000000132713,7.0,8.8,1.0,65.61,,0,,,3.6,70.0,1013.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,22.100000000000005,38.2,507.73333333333335,21.8,35.8,23.266666666666666,46.1,25.633333333333336,45.666666666666664,23.899999999999995,35.699999999999996
2024-11-17 17:00:00,3.6800000000000006,47.720000000000006,81.92,42.14,48.08,42.720000000000006,77.00000000113505,6.0,5.0,2.0,75.51,,0,,,5.4,70.0,1013.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.133333333333336,38.233333333333334,503.8666666666667,21.8,35.9,22.166666666666668,43.4,25.7,45.666666666666664,23.899999999999995,35.53333333333333
2024-11-17 17:15:00,3.66,47.760000000000005,83.3,42.36,48.4,42.94,79.60000000093714,6.0,5.0,2.0,75.51,,0,,,5.4,70.0,1013.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,22.133333333333336,38.266666666666666,501.07142857142856,21.8,36.3,21.333333333333332,42.666666666666664,25.733333333333334,45.4,23.899999999999995,35.300000000000004
2024-11-17 17:30:00,3.22,48.019999999999996,83.72,42.56,48.4,43.160000000000004,78.19999999992433,5.0,2.4,2.0,80.94,,0,,,11.2,80.0,1013.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.2,38.333333333333336,499.26666666666665,21.8,36.333333333333336,21.96666666666667,43.300000000000004,25.7,44.833333333333336,23.899999999999995,35.13333333333333
2024-11-17 17:45:00,3.14,48.1,83.46000000000001,42.6,48.44,43.22,76.19999999951688,5.0,2.4,2.0,80.94,,0,,,11.2,80.0,1013.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,22.2,38.36666666666667,498.0,21.8,36.733333333333334,22.4,43.9,25.766666666666666,44.5,23.899999999999995,34.96666666666667
2024-11-17 18:00:00,3.4,47.9,83.26,42.6,48.339999999999996,43.22,77.1999999997206,4.0,1.6,2.0,86.8,,0,,,9.4,90.0,1013.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.233333333333334,38.4,495.07142857142856,21.833333333333332,36.86666666666667,22.8,44.56666666666666,25.733333333333334,44.46666666666667,23.899999999999995,34.833333333333336
2024-11-17 18:15:00,3.38,47.92,83.5,42.58,48.339999999999996,43.08,76.19999999951688,4.0,1.6,2.0,86.8,,0,,,9.4,90.0,1013.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,22.3,38.4,491.46666666666664,21.833333333333332,36.9,22.899999999999995,45.23333333333333,25.733333333333334,45.300000000000004,23.899999999999995,34.63333333333333
2024-11-17 18:30:00,3.08,48.120000000000005,84.12,42.58,48.5,43.22,77.00000000113505,4.0,1.6,2.0,86.8,,0,,,9.4,100.0,1013.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.3,38.4,492.06666666666666,21.866666666666664,36.9,23.0,45.800000000000004,25.7,45.9,23.899999999999995,34.666666666666664
2024-11-17 18:45:00,2.68,48.379999999999995,84.08,42.660000000000004,48.5,43.2,76.99999999749707,4.0,1.6,2.0,86.8,,0,,,9.4,100.0,1013.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,22.3,38.4,489.2142857142857,21.899999999999995,36.9,23.03333333333333,46.1,25.7,47.13333333333333,23.933333333333334,34.9
2024-11-17 19:00:00,2.2600000000000002,48.6,84.1,42.68,48.6,43.279999999999994,77.20000000335858,3.0,0.9,1.0,86.7,,0,,,7.6,120.0,1013.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.3,38.4,486.06666666666666,21.899999999999995,36.9,23.2,46.36666666666667,25.7,49.300000000000004,24.0,34.833333333333336
2024-11-17 19:15:00,1.8800000000000001,48.82,84.08,42.7,48.4,43.239999999999995,77.1999999997206,2.9,0.9,1.0,87.02,,0,,,7.3,116.0,1013.1,40.0,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,22.366666666666664,38.36666666666667,482.6,21.933333333333334,36.8,23.2,46.5,25.7,50.86666666666667,24.0,34.7
2024-11-17 19:30:00,1.8,48.879999999999995,84.12,42.7,48.620000000000005,43.36,77.1999999997206,2.0,-0.3,1.0,93.08,,0,,,7.6,100.0,1013.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.333333333333332,38.36666666666667,479.6666666666667,21.9,36.8,23.233333333333334,46.4,25.7,50.0,24.03333333333333,34.699999999999996
2024-11-17 19:45:00,1.7,48.9,84.28,42.7,48.519999999999996,43.279999999999994,77.59999999689171,2.0,-0.3,1.0,93.08,,0,,,7.6,100.0,1013.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,22.366666666666664,38.4,481.0,21.96666666666667,36.8,23.266666666666666,46.333333333333336,25.8,49.0,24.100000000000005,34.6
2024-11-17 20:00:00,1.94,48.82,84.76,42.779999999999994,48.7,43.36,77.00000000113505,2.0,-0.3,1.0,93.08,,0,,,7.6,120.0,1014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.399999999999995,38.4,480.26666666666665,22.0,36.8,23.3,46.333333333333336,25.833333333333332,48.36666666666667,24.100000000000005,34.53333333333333
2024-11-17 20:15:00,2.08,48.72,84.9,42.8,48.839999999999996,43.44,78.19999999992433,2.0,-0.3,1.0,93.08,,0,,,7.6,120.0,1014.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,22.424999999999997,38.45,482.875,22.025,36.7,23.433333333333334,46.46666666666667,25.924999999999997,47.925,24.125,34.275
2024-11-17 20:30:00,1.78,48.92,84.9,42.879999999999995,48.760000000000005,43.46,78.80000000295695,2.0,-0.8,1.0,93.08,,0,,,9.4,90.0,1014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.399999999999995,38.36666666666667,474.7857142857143,22.0,36.9,23.399999999999995,46.43333333333334,25.899999999999995,47.79999999999999,24.100000000000005,34.06666666666667
2024-11-17 20:45:00,1.58,48.980000000000004,85.16,42.9,48.8,43.480000000000004,76.79999999891152,2.0,-0.8,1.0,93.08,,0,,,9.4,90.0,1014.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,22.399999999999995,38.4,473.1333333333333,22.0,36.93333333333333,23.4,46.349999999999994,25.899999999999995,47.666666666666664,24.100000000000005,33.96666666666667
2024-11-17 21:00:00,1.44,49.120000000000005,85.22,42.980000000000004,48.96,43.620000000000005,79.39999999871361,2.0,0.5,1.0,93.08,,0,,,5.4,100.0,1014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.399999999999995,38.43333333333333,492.26666666666665,22.03333333333333,36.9,23.46666666666667,46.26666666666667,25.899999999999995,47.6,24.100000000000005,33.9
2024-11-17 21:15:00,1.4,49.14,85.06,43.0,48.94,43.64,78.79999999931897,2.0,0.5,1.0,93.08,,0,,,5.4,100.0,1014.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,22.399999999999995,38.5,533.2666666666667,22.066666666666666,36.9,23.46666666666667,46.26666666666667,25.96666666666667,47.5,24.100000000000005,33.9
2024-11-17 21:30:00,1.1800000000000002,49.28,85.34,43.0,48.96,43.58,78.00000000133878,1.0,-2.0,0.0,93.03,,0,,,9.4,100.0,1014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.4,38.4,526.0,22.066666666666666,36.56666666666667,23.5,46.26666666666667,25.96666666666667,47.43333333333334,24.100000000000005,33.9
2024-11-17 21:45:00,0.96,49.44,85.46000000000001,42.980000000000004,46.7,43.58,71.59999999930733,1.0,-2.0,0.0,93.03,,0,,,9.4,100.0,1014.0,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,22.399999999999995,38.36666666666667,520.6666666666666,22.0,35.93333333333333,23.5,46.333333333333336,26.0,47.4,24.100000000000005,33.8
2024-11-17 22:00:00,0.6599999999999999,49.56,82.7,42.760000000000005,40.86,41.160000000000004,0.0,1.0,-0.7,0.0,93.03,,0,,,5.4,120.0,1014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.399999999999995,38.4,522.2666666666667,22.0,35.9,23.600000000000005,46.4,26.0,47.36666666666667,24.100000000000005,33.8
2024-11-17 22:15:00,0.44000000000000006,49.7,79.8,42.56,37.4,37.78,0.0,0.9,-0.5,-0.1,93.13,,0,,,5.0,120.0,1014.1,,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,22.5,38.46666666666667,546.2142857142857,22.1,36.0,23.600000000000005,46.43333333333334,26.0,47.666666666666664,24.133333333333336,33.8
2024-11-17 22:30:00,0.26,49.8,77.67999999999999,42.22,34.94,35.239999999999995,0.0,0.0,-2.6,0.0,100.0,,0,,,7.6,110.0,1014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.53333333333333,38.733333333333334,605.1333333333333,22.100000000000005,36.03333333333333,23.666666666666668,46.4,26.03333333333333,47.76666666666667,24.1,33.75
2024-11-17 22:45:00,0.1,49.94,75.6,41.8,33.64,34.54,0.0,0.0,-2.6,0.0,100.0,,0,,,7.6,110.0,1014.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,22.600000000000005,38.96666666666667,656.6666666666666,22.100000000000005,36.13333333333333,23.666666666666668,46.6,26.066666666666666,48.4,24.100000000000005,33.7
2024-11-17 23:00:00,0.0,49.980000000000004,73.62,41.36,34.019999999999996,34.56,0.0,0.0,-3.2,0.0,100.0,,0,,,9.4,100.0,1014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.7,39.233333333333334,704.0,22.100000000000005,36.333333333333336,23.7,46.800000000000004,26.133333333333336,47.93333333333334,24.133333333333336,33.733333333333334
2024-11-17 23:15:00,0.2,49.779999999999994,72.74,40.92,34.38,34.339999999999996,0.0,0.0,-3.2,0.0,100.0,,0,,,9.4,100.0,1014.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,22.575,39.725,755.875,22.0,36.8,23.200000000000003,46.925,25.975,47.75,24.0,33.7
2024-11-17 23:30:00,0.18,49.86,71.56,40.54,34.279999999999994,33.94,0.0,0.0,0.0,0.0,100.0,,0,,,3.6,110.0,1014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.475,39.9,778.875,21.975,36.9,23.1,47.225,25.925,47.625,23.975,33.675000000000004
2024-11-17 23:45:00,0.02,50.0,69.9,40.12,33.88,33.38,0.0,0.0,0.0,0.0,100.0,,0,,,3.6,110.0,1014.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,22.425,40.1,792.9375,21.9,36.925,22.925,47.5,25.875,47.675,23.925,33.675000000000004
