datetime,t_amb,t_ref,t_sup_prim,t_ret_prim,t_sup_sec,t_ret_sec,qizm,forecast_temp,forecast_feelslike,forecast_dew,forecast_humidity,forecast_precip,forecast_precipprob,forecast_snowdepth,forecast_windgust,forecast_windspeed,forecast_winddir,forecast_sealevelpressure,forecast_cloudcover,forecast_visibility,davis_out,davis_temp,davis_temp_1,davis_hum,davis_pt_,davis_speed,davis_run,davis_speed_1,davis_chill,davis_index,davis_index_1,davis_bar__,davis_rain,davis_rate,davis_d-d_,davis_d-d__1,davis_temp_2,davis_hum_1,davis_dew,davis_heat,davis_emc,davis_density,davis_samp,davis_tx_,davis_recept,davis_int_,temperature_35_11,relative_humidity_35_11,temperature_35_16,relative_humidity_35_16,temperature_35_2,relative_humidity_35_2,temperature_35_5,relative_humidity_35_5,temperature_35_7,relative_humidity_35_7,co2_35_7
2024-11-17 08:30:00,3.34,48.12,85.56,46.46,48.5,41.160000000000004,86.80000000094878,3.0,0.9,1.0,86.7,,0,,,7.6,110.0,1019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.633333333333336,36.73333333333333,17.933333333333334,43.699999999999996,,,23.53333333333333,45.63333333333333,22.46666666666667,32.03333333333333,611.0714285714286
2024-11-17 08:45:00,3.84,47.760000000000005,78.1,45.660000000000004,47.14,40.739999999999995,80.39999999891734,3.0,0.9,1.0,86.7,,0,,,7.6,110.0,1019.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,23.733333333333334,35.96666666666667,19.266666666666666,42.199999999999996,,,23.5,44.53333333333333,22.53333333333333,31.933333333333334,584.3076923076923
2024-11-17 09:00:00,4.220000000000001,47.480000000000004,70.12,45.64,46.88,40.04,73.59999999971478,4.0,1.6,1.0,80.8,,0,,,9.4,170.0,1018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.866666666666664,35.86666666666667,20.099999999999998,41.13333333333333,,,23.5,44.166666666666664,22.600000000000005,31.866666666666664,585.0769230769231
2024-11-17 09:15:00,4.44,47.36,72.88,46.42,47.28,39.739999999999995,86.60000000236323,4.0,1.6,1.0,80.8,,0,,,9.4,170.0,1018.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,35.93333333333333,20.8,39.9,,,23.600000000000005,43.86666666666667,22.766666666666666,31.866666666666664,571.4666666666667
2024-11-17 09:30:00,4.68,47.18,79.5,47.019999999999996,48.339999999999996,40.08,93.60000000015134,5.0,3.2,1.0,75.34,,0,,,7.6,180.0,1018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.166666666666668,36.1,21.35,41.0,,,23.600000000000005,42.93333333333334,22.833333333333332,31.866666666666664,567.5333333333333
2024-11-17 09:45:00,4.84,47.06,79.76,45.94,47.46,40.379999999999995,87.99999999973807,5.0,3.2,1.0,75.34,,0,,,7.6,180.0,1018.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,24.333333333333332,36.4,21.85,42.8,,,23.600000000000005,41.9,22.899999999999995,31.899999999999995,568.0
2024-11-17 10:00:00,5.16,46.86,80.08000000000001,45.120000000000005,46.86,40.08,80.39999999891734,5.0,3.2,1.0,75.34,,0,,,7.6,140.0,1018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.46666666666667,36.53333333333333,22.066666666666666,43.06666666666666,,,23.600000000000005,41.63333333333333,23.0,31.96666666666667,571.3846153846154
2024-11-17 10:15:00,5.36,46.720000000000006,79.67999999999999,44.739999999999995,46.6,39.839999999999996,79.7999999995227,5.0,3.3,0.9,74.79,,0,,,7.3,138.0,1018.1,30.0,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,24.666666666666668,36.46666666666667,22.3,43.900000000000006,,,23.7,42.23333333333333,23.100000000000005,32.0,600.9285714285714
2024-11-17 10:30:00,5.44,46.7,72.56,44.78,45.8,39.56,78.19999999992433,6.0,4.4,1.0,70.29,,0,,,7.6,,1018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.8,36.666666666666664,22.549999999999997,46.35,,,23.733333333333334,42.333333333333336,23.166666666666668,32.0,603.5714285714286
2024-11-17 10:45:00,5.54,46.660000000000004,68.0,45.44,46.260000000000005,39.1,74.00000000052387,6.0,4.4,1.0,70.29,,0,,,7.6,,1018.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,24.866666666666664,36.300000000000004,23.75,45.15,,,23.8,42.300000000000004,23.266666666666666,32.03333333333333,581.3333333333334
2024-11-17 11:00:00,5.74,46.519999999999996,69.44,46.64,46.68,39.28,88.40000000054715,7.0,5.1,1.0,65.61,,0,,,9.4,190.0,1017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.933333333333334,35.73333333333333,,,,,23.833333333333332,42.56666666666667,23.3,32.1,565.0
2024-11-17 11:15:00,5.88,46.46,78.3,47.04,48.1,39.660000000000004,92.59999999630963,7.0,5.1,1.0,65.62,,0,,,9.4,190.0,1017.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,24.933333333333334,35.63333333333333,17.1,40.4,,,23.899999999999995,42.833333333333336,23.399999999999995,32.06666666666667,561.1666666666666
2024-11-17 11:30:00,6.04,46.339999999999996,78.34,45.34,46.94,40.22,86.99999999953434,8.0,6.0,1.0,61.28,,0,,,11.2,220.0,1016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.899999999999995,35.5,19.65,44.95,,,23.899999999999995,43.0,23.399999999999995,31.866666666666664,558.5333333333333
2024-11-17 11:45:00,6.24,46.260000000000005,79.58,45.019999999999996,46.739999999999995,39.9,77.60000000416767,8.0,6.0,1.0,61.28,,0,,,11.2,220.0,1016.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,24.899999999999995,35.5,,,,,23.899999999999995,42.46666666666667,23.399999999999995,31.8,556.4666666666667
2024-11-17 12:00:00,6.44,46.120000000000005,70.86,43.98,45.160000000000004,39.56,70.99999999991269,8.0,6.3,1.0,61.28,,0,,,9.4,210.0,1016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.8,35.5,21.700000000000003,43.9,,,23.933333333333334,41.53333333333333,23.433333333333334,31.833333333333332,557.7857142857143
2024-11-17 12:15:00,6.6,46.019999999999996,68.56,44.36,45.220000000000006,38.8,68.59999999869615,8.0,6.3,1.0,61.29,,0,,,9.4,210.0,1016.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,24.8,35.86666666666667,22.15,43.45,,,23.899999999999995,41.233333333333334,23.5,31.933333333333334,569.0666666666667
2024-11-17 12:30:00,6.7,45.96,70.78,45.5,46.14,38.739999999999995,82.20000000073924,8.0,6.7,1.0,61.28,,0,,,7.6,,1015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.833333333333332,36.333333333333336,22.6,42.7,,,23.899999999999995,40.833333333333336,23.600000000000005,32.13333333333333,604.0
2024-11-17 12:45:00,6.720000000000001,45.96,67.17999999999999,45.58,45.64,39.160000000000004,84.39999999973224,8.0,6.7,1.0,61.28,,0,,,7.6,,1015.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,24.866666666666664,36.199999999999996,22.8,42.4,,,23.899999999999995,40.699999999999996,23.633333333333336,32.2,595.3076923076923
2024-11-17 13:00:00,6.840000000000001,45.879999999999995,74.42,46.22,46.96,39.18,82.39999999932479,9.0,7.9,1.0,57.27,,0,,,7.6,210.0,1015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.833333333333332,36.13333333333333,23.1,41.8,,,23.899999999999995,40.06666666666666,23.7,32.166666666666664,602.8666666666667
2024-11-17 13:15:00,6.840000000000001,45.9,76.92,45.22,46.739999999999995,39.7,85.80000000074506,8.9,7.9,0.9,57.17,,0,,,7.3,212.0,1015.0,30.0,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,24.8,36.1,23.3,41.666666666666664,,,23.899999999999995,39.86666666666667,23.7,32.13333333333333,611.0666666666667
2024-11-17 13:30:00,6.9,45.879999999999995,77.38,44.72,46.3,39.64,80.00000000174623,9.0,8.5,1.0,57.27,,0,,,5.4,,1014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.8,36.1,23.366666666666664,41.333333333333336,,,23.833333333333332,39.9,23.733333333333334,31.96666666666667,597.9166666666666
2024-11-17 13:45:00,6.9,45.86,74.24,44.18,45.54,39.38,74.79999999850406,9.0,8.5,1.0,57.27,,0,,,5.4,,1014.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,24.7,36.03333333333333,23.4,40.7,,,23.8,40.166666666666664,23.766666666666666,31.766666666666666,577.0714285714286
2024-11-17 14:00:00,6.94,45.879999999999995,69.7,44.160000000000004,45.019999999999996,39.0,67.99999999930151,9.0,8.5,1.0,57.27,,0,,,5.4,,1014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.7,36.300000000000004,,,,,23.833333333333332,40.43333333333333,23.8,31.566666666666666,558.2307692307693
2024-11-17 14:15:00,6.9,45.9,68.38,45.22,45.720000000000006,38.68,75.40000000153668,9.0,8.5,1.0,57.27,,0,,,5.4,,1014.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,24.666666666666668,37.76666666666667,23.6,41.6,,,23.833333333333332,40.833333333333336,23.833333333333332,31.433333333333334,540.7142857142857
2024-11-17 14:30:00,6.959999999999999,45.839999999999996,69.55999999999999,45.5,46.28,38.980000000000004,84.99999999912689,10.0,9.6,1.0,53.55,,0,,,5.4,230.0,1014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.733333333333334,41.699999999999996,,,,,23.899999999999995,41.9,23.866666666666664,31.266666666666666,522.5714285714286
2024-11-17 14:45:00,6.9,45.879999999999995,75.2,46.019999999999996,46.86,39.42,85.99999999933061,10.0,9.6,1.0,53.55,,0,,,5.4,230.0,1014.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,24.8,41.73333333333333,23.7,41.6,,,24.0,44.666666666666664,23.899999999999995,31.233333333333334,507.64285714285717
2024-11-17 15:00:00,6.859999999999999,45.92,77.47999999999999,44.94,46.44,39.8,84.00000000256114,10.0,10.0,1.0,53.55,,0,,,3.6,,1014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.8,39.76666666666667,23.75,41.85,,,24.100000000000005,46.166666666666664,23.899999999999995,31.2,494.5
2024-11-17 15:15:00,6.779999999999999,45.94,75.94,44.17999999999999,45.68,39.58,74.59999999628053,10.0,10.0,1.0,53.55,,0,,,3.6,,1014.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,24.8,39.36666666666667,23.8,41.75,,,24.133333333333336,45.93333333333334,23.899999999999995,31.333333333333332,489.2
2024-11-17 15:30:00,6.62,45.980000000000004,71.02000000000001,44.06,45.28,39.18,67.40000000354485,9.0,10.0,2.0,61.53,,0,,,1.8,,1013.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.8,39.13333333333333,23.8,42.3,,,24.15,44.8,23.899999999999995,31.633333333333336,494.1333333333333
2024-11-17 15:45:00,6.44,46.120000000000005,70.32000000000001,45.0,45.519999999999996,38.86,73.99999999688589,9.0,10.0,2.0,61.53,,0,,,1.8,,1013.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,24.766666666666666,38.800000000000004,23.85,41.8,,,24.03333333333333,42.233333333333334,23.899999999999995,31.766666666666666,498.5
2024-11-17 16:00:00,6.08,46.32,69.66,45.82,46.06,38.96,84.00000000256114,9.0,8.8,1.0,57.27,,0,,,0.0,0.0,1013.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.7,38.7,23.8,41.6,,,24.066666666666666,42.166666666666664,23.899999999999995,31.899999999999995,508.2
2024-11-17 16:15:00,5.86,46.44,74.76,46.5,47.34,39.480000000000004,87.80000000115251,8.8,8.8,1.1,58.28,,0,,,0.0,360.0,1013.1,50.0,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,24.7,38.5,23.9,41.9,,,24.100000000000005,42.3,23.899999999999995,31.933333333333334,524.1333333333333
2024-11-17 16:30:00,5.58,46.64,77.67999999999999,45.88,47.12,40.160000000000004,90.39999999731663,7.0,8.8,1.0,65.61,,0,,,3.6,70.0,1013.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.666666666666668,38.333333333333336,23.9,42.0,,,24.100000000000005,42.43333333333333,23.899999999999995,31.8,561.2
2024-11-17 16:45:00,5.4,46.739999999999995,80.46000000000001,45.54,47.260000000000005,40.160000000000004,80.79999999972642,7.0,8.8,1.0,65.61,,0,,,3.6,70.0,1013.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,24.600000000000005,38.233333333333334,22.85,37.7,,,24.2,42.53333333333333,23.933333333333334,31.733333333333334,597.3076923076923
2024-11-17 17:00:00,5.5200000000000005,46.660000000000004,82.17999999999999,45.28,47.22,40.08,83.20000000094296,6.0,5.0,2.0,75.51,,0,,,5.4,70.0,1013.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.53333333333333,38.166666666666664,22.75,40.25,,,24.2,42.6,23.899999999999995,31.666666666666668,621.6666666666666
2024-11-17 17:15:00,5.38,46.720000000000006,83.53999999999999,45.160000000000004,47.239999999999995,40.160000000000004,82.40000000296277,6.0,5.0,2.0,75.51,,0,,,5.4,70.0,1013.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,24.5,38.166666666666664,23.049999999999997,40.45,,,24.233333333333334,42.800000000000004,23.9,31.6,629.3333333333334
2024-11-17 17:30:00,5.08,46.92,83.92,45.2,47.36,40.18,83.79999999669963,5.0,2.4,2.0,80.94,,0,,,11.2,80.0,1013.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.46666666666667,38.06666666666667,23.3,40.4,,,24.266666666666666,43.06666666666666,23.899999999999995,31.666666666666668,624.5714285714286
2024-11-17 17:45:00,4.68,47.18,83.64,45.239999999999995,47.339999999999996,40.14,82.99999999871943,5.0,2.4,2.0,80.94,,0,,,11.2,80.0,1013.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,24.5,38.03333333333333,23.45,40.1,,,24.3,43.26666666666667,23.899999999999995,31.600000000000005,612.8666666666667
2024-11-17 18:00:00,4.42,47.36,83.53999999999999,45.2,47.32,40.2,81.80000000356813,4.0,1.6,2.0,86.8,,0,,,9.4,90.0,1013.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.5,37.86666666666667,23.7,39.849999999999994,,,24.3,43.36666666666667,23.899999999999995,31.566666666666666,608.0666666666667
2024-11-17 18:15:00,4.220000000000001,47.5,83.67999999999999,45.220000000000006,47.36,40.2,83.19999999730499,4.0,1.6,2.0,86.8,,0,,,9.4,90.0,1013.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,24.5,37.73333333333333,23.8,39.63333333333333,,,24.3,43.5,23.899999999999995,31.5,587.7142857142857
2024-11-17 18:30:00,3.88,47.760000000000005,84.4,45.3,47.480000000000004,40.260000000000005,83.39999999952852,4.0,1.6,2.0,86.8,,0,,,9.4,100.0,1013.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.46666666666667,36.800000000000004,23.899999999999995,39.93333333333334,,,24.333333333333332,43.6,23.899999999999995,31.433333333333334,569.6428571428571
2024-11-17 18:45:00,3.7600000000000002,47.8,84.28,45.379999999999995,47.519999999999996,40.3,83.8000000003376,4.0,1.6,2.0,86.8,,0,,,9.4,100.0,1013.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,24.399999999999995,36.06666666666667,23.9,38.75,,,24.3,43.70000000000001,23.96666666666667,31.566666666666666,564.4
2024-11-17 19:00:00,3.66,47.9,84.32000000000001,45.4,47.54,40.379999999999995,83.8000000003376,3.0,0.9,1.0,86.7,,0,,,7.6,120.0,1013.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.433333333333334,35.9,23.8,37.7,,,24.333333333333332,43.76666666666667,24.0,31.900000000000002,565.5714285714286
2024-11-17 19:15:00,3.4799999999999995,48.0,84.28,45.42,47.58,40.379999999999995,84.19999999750871,2.9,0.9,1.0,87.02,,0,,,7.3,116.0,1013.1,40.0,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,24.399999999999995,35.9,23.8,37.05,,,24.399999999999995,43.5,24.066666666666666,31.96666666666667,575.0
2024-11-17 19:30:00,3.44,48.06,84.34,45.480000000000004,47.6,40.4,83.80000000397558,2.0,-0.3,1.0,93.08,,0,,,7.6,100.0,1013.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.333333333333332,36.199999999999996,23.8,37.4,,,24.333333333333332,43.06666666666666,24.100000000000005,32.06666666666667,576.2
2024-11-17 19:45:00,3.4200000000000004,48.08,84.44,45.46,47.64,40.4,81.79999999629217,2.0,-0.3,1.0,93.08,,0,,,7.6,100.0,1013.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,24.399999999999995,36.36666666666667,,,,,24.399999999999995,42.46666666666667,24.133333333333336,31.833333333333332,569.5714285714286
2024-11-17 20:00:00,3.18,48.2,84.96000000000001,45.56,47.78,40.42,85.6000000021595,2.0,-0.3,1.0,93.08,,0,,,7.6,120.0,1014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.46666666666667,36.766666666666666,,,,,24.399999999999995,42.0,24.2,31.766666666666666,559.6
2024-11-17 20:15:00,3.08,48.32,85.2,45.64,47.82,40.519999999999996,85.20000000135042,2.0,-0.3,1.0,93.08,,0,,,7.6,120.0,1014.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,24.525,36.475,24.2,37.7,,,24.424999999999997,41.825,24.25,31.975,567.0625
2024-11-17 20:30:00,2.94,48.379999999999995,85.1,45.7,47.92,40.620000000000005,84.20000000114669,2.0,-0.8,1.0,93.08,,0,,,9.4,90.0,1014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.600000000000005,36.56666666666667,23.9,37.3,,,24.399999999999995,41.5,24.266666666666666,32.266666666666666,573.2857142857143
2024-11-17 20:45:00,2.5,48.7,85.44,45.9,48.08,40.660000000000004,84.5999999983178,2.0,-0.8,1.0,93.08,,0,,,9.4,90.0,1014.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,24.7,36.300000000000004,24.0,36.95,,,24.399999999999995,41.26666666666667,24.3,32.3,581.7333333333333
2024-11-17 21:00:00,2.4,48.739999999999995,85.42,46.760000000000005,48.839999999999996,40.78,93.60000000015134,2.0,0.5,1.0,93.08,,0,,,5.4,100.0,1014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.7,36.1,24.0,37.2,,,24.399999999999995,40.800000000000004,24.366666666666664,32.266666666666666,601.0666666666667
2024-11-17 21:15:00,2.54,48.64,85.36,47.06,49.06,41.14,90.4000000009546,2.0,0.5,1.0,93.08,,0,,,5.4,100.0,1014.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,24.7,36.06666666666667,24.05,36.95,,,24.399999999999995,40.86666666666667,24.366666666666664,31.96666666666667,615.4285714285714
2024-11-17 21:30:00,2.38,48.8,85.67999999999999,47.32,49.239999999999995,41.379999999999995,95.59999999692081,1.0,-2.0,0.0,93.03,,0,,,9.4,100.0,1014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.7,35.86666666666667,24.1,37.0,,,24.399999999999995,41.233333333333334,24.399999999999995,32.0,614.6666666666666
2024-11-17 21:45:00,2.36,48.8,85.74,47.1,46.54,41.519999999999996,86.99999999953434,1.0,-2.0,0.0,93.03,,0,,,9.4,100.0,1014.0,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,24.7,35.8,24.166666666666668,37.300000000000004,,,24.399999999999995,41.53333333333333,24.399999999999995,31.833333333333332,621.8666666666667
2024-11-17 22:00:00,2.18,48.9,80.34,46.86,39.88,39.62,0.0,1.0,-0.7,0.0,93.03,,0,,,5.4,120.0,1014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.7,35.6,24.2,37.333333333333336,,,24.46666666666667,41.333333333333336,24.399999999999995,31.399999999999995,621.5
2024-11-17 22:15:00,1.98,49.08,68.64,46.28,36.28,36.019999999999996,0.0,0.9,-0.5,-0.1,93.13,,0,,,5.0,120.0,1014.1,,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,24.666666666666668,35.56666666666667,24.2,37.650000000000006,,,24.5,41.733333333333334,24.399999999999995,31.666666666666668,611.4
2024-11-17 22:30:00,1.8199999999999998,49.18,63.160000000000004,45.46,33.94,33.67999999999999,0.0,0.0,-2.6,0.0,100.0,,0,,,7.6,110.0,1014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.7,35.53333333333333,24.3,37.766666666666666,,,24.5,42.199999999999996,24.433333333333334,31.7,612.1333333333333
2024-11-17 22:45:00,1.4,49.480000000000004,60.48,44.660000000000004,34.88,33.92,0.0,0.0,-2.6,0.0,100.0,,0,,,7.6,110.0,1014.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,24.7,35.46666666666667,24.3,37.55,,,24.566666666666666,42.43333333333333,24.5,31.7,615.0
2024-11-17 23:00:00,1.22,49.6,58.8,43.82,33.92,34.18,0.0,0.0,-3.2,0.0,100.0,,0,,,9.4,100.0,1014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.666666666666668,35.8,24.3,37.599999999999994,,,24.600000000000005,42.166666666666664,24.5,31.7,617.4666666666667
2024-11-17 23:15:00,1.56,49.36,65.88,42.160000000000004,37.42,34.120000000000005,0.0,0.0,-3.2,0.0,100.0,,0,,,9.4,100.0,1014.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,24.325000000000003,35.525000000000006,23.55,37.150000000000006,,,24.425,42.275,24.325,31.375,620.0
2024-11-17 23:30:00,1.72,49.279999999999994,74.08,35.980000000000004,34.559999999999995,33.56,0.0,0.0,0.0,0.0,100.0,,0,,,3.6,110.0,1014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.225,35.525000000000006,23.775,37.275,,,24.4,42.1,24.3,31.475,625.2
2024-11-17 23:45:00,1.48,49.4,71.2,34.660000000000004,33.54,33.28,0.0,0.0,0.0,0.0,100.0,,0,,,3.6,110.0,1014.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,24.125,35.275,23.0,37.43333333333333,,,24.325,42.05,24.174999999999997,31.45,632.6875
2024-11-18 00:00:00,1.3399999999999999,49.519999999999996,69.8,34.12,32.92,32.2,0.0,0.0,0.0,-1.0,92.97,,0,,,3.6,130.0,1014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.975,34.925,,,,,24.25,42.125,24.15,31.4,626.5625
2024-11-18 00:15:00,1.1400000000000001,49.660000000000004,69.3,33.7,31.72,30.74,0.0,0.0,0.0,-1.0,92.97,,0,,,3.6,130.0,1014.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,24.03333333333333,34.96666666666667,23.6,37.3,,,24.399999999999995,42.13333333333333,24.366666666666664,31.7,617.2142857142857
2024-11-18 00:30:00,1.1,49.7,69.78,33.08,30.26,29.360000000000003,0.0,0.0,-1.8,-1.0,92.97,,0,,,5.4,100.0,1014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.775,35.025,23.35,37.1,,,24.075,42.425000000000004,23.95,31.15,616.125
