,t_amb,t_sup_prim,t_ret_prim,t_sup_sec,t_ret_sec,qizm,temp,humidity,windspeed,sealevelpressure,hour_of_day,heating_on,delta_primary,delta_secondary,sin_hour,cos_hour,season
2021-11-20 22:00:00,7.4,75.4,39.6,40.3,40.3,113.0,6.9,81.43,5.3,1021.1,22,1,35.800000000000004,0.0,-0.5000000000000004,0.8660254037844384,1
2021-11-20 23:00:00,8.2,70.0,37.8,33.3,33.4,0.0,7.0,81.21,5.4,1021.0,23,0,32.2,-0.10000000000000142,-0.25881904510252157,0.9659258262890681,1
2021-11-21 00:00:00,7.7,64.7,35.7,31.1,30.4,0.0,6.0,81.07,7.6,1021.0,0,0,29.0,0.7000000000000028,0.0,1.0,1
2021-11-21 01:00:00,7.4,59.8,34.1,27.8,27.2,0.0,4.1,93.11,5.3,1020.2,1,0,25.699999999999996,0.6000000000000014,0.25881904510252074,0.9659258262890683,1
2021-11-21 02:00:00,6.3,55.7,32.4,26.7,26.4,0.0,4.0,86.8,3.6,1020.0,2,0,23.300000000000004,0.3000000000000007,0.49999999999999994,0.8660254037844387,1
2021-11-21 03:00:00,5.0,52.0,31.0,26.0,25.7,0.0,2.0,93.08,3.6,1020.0,3,0,21.0,0.3000000000000007,0.7071067811865476,0.7071067811865476,1
2021-11-21 04:00:00,5.0,48.8,29.7,25.4,24.9,0.0,2.0,93.09,5.4,1019.1,4,0,19.099999999999998,0.5,0.8660254037844386,0.5000000000000001,1
2021-11-21 05:00:00,3.9,46.0,28.7,24.7,24.6,0.0,1.0,93.03,7.6,1019.0,5,0,17.3,0.09999999999999787,0.9659258262890683,0.25881904510252074,1
2021-11-21 06:00:00,3.1,50.9,31.2,33.4,24.5,0.0,2.0,93.08,5.4,1019.0,6,0,19.7,8.899999999999999,1.0,6.123233995736766e-17,1
2021-11-21 07:00:00,2.9,85.0,42.1,49.1,42.5,245.0,0.0,93.18,3.6,1019.1,7,1,42.9,6.600000000000001,0.9659258262890683,-0.25881904510252063,1
2021-11-21 08:00:00,4.1,82.4,42.3,48.0,42.9,169.0,0.0,100.0,3.6,1018.0,8,1,40.10000000000001,5.100000000000001,0.8660254037844387,-0.4999999999999998,1
2021-11-21 09:00:00,3.7,81.5,41.8,47.5,42.4,151.0,2.0,93.08,5.4,1018.0,9,1,39.7,5.100000000000001,0.7071067811865476,-0.7071067811865475,1
2021-11-21 10:00:00,4.6,77.1,40.5,45.3,41.1,139.0,3.1,99.58,7.3,1017.1,10,1,36.599999999999994,4.199999999999996,0.49999999999999994,-0.8660254037844387,1
2021-11-21 11:00:00,6.2,75.8,40.1,45.3,40.7,128.0,8.0,75.85,5.4,1016.0,11,1,35.699999999999996,4.599999999999994,0.258819045102521,-0.9659258262890682,1
2021-11-21 12:00:00,8.2,71.8,39.8,44.5,40.5,130.0,12.0,58.04,5.4,1015.0,12,1,32.0,4.0,1.2246467991473532e-16,-1.0,1
2021-11-21 13:00:00,9.3,55.0,40.1,38.1,38.6,103.0,13.9,51.17,3.7,1013.1,13,1,14.899999999999999,-0.5,-0.2588190451025208,-0.9659258262890683,1
2021-11-21 14:00:00,10.2,33.5,37.6,32.3,32.5,0.0,17.0,42.02,13.0,1013.0,14,0,-4.100000000000001,-0.20000000000000284,-0.4999999999999997,-0.8660254037844388,1
2021-11-21 15:00:00,11.4,33.2,33.1,30.1,29.4,0.0,17.0,39.16,7.6,1012.0,15,0,0.10000000000000142,0.7000000000000028,-0.7071067811865471,-0.7071067811865479,1
2021-11-21 16:00:00,10.5,32.7,31.8,27.0,26.5,0.0,14.0,44.28,7.2,1012.1,16,0,0.9000000000000021,0.5,-0.8660254037844385,-0.5000000000000004,1
2021-11-21 17:00:00,8.8,55.4,35.0,39.2,35.7,128.0,12.0,50.38,5.4,1012.0,17,1,20.4,3.5,-0.9659258262890683,-0.25881904510252063,1
2021-11-21 18:00:00,8.2,72.4,40.6,45.5,41.2,167.0,9.0,57.27,5.4,1012.0,18,1,31.800000000000004,4.299999999999997,-1.0,-1.8369701987210297e-16,1
2021-11-21 19:00:00,7.6,73.5,40.8,45.8,41.4,139.0,7.0,66.4,5.3,1013.0,19,1,32.7,4.399999999999999,-0.9659258262890684,0.2588190451025203,1
2021-11-21 20:00:00,6.1,74.8,41.1,46.3,41.7,141.0,4.0,80.8,5.4,1013.0,20,1,33.699999999999996,4.599999999999994,-0.8660254037844386,0.5000000000000001,1
2021-11-21 21:00:00,5.5,76.8,41.7,47.2,42.2,147.0,6.0,70.29,5.4,1013.0,21,1,35.099999999999994,5.0,-0.7071067811865477,0.7071067811865474,1
2021-11-21 22:00:00,5.7,75.8,41.9,42.3,42.5,142.0,5.9,71.47,5.4,1013.1,22,1,33.9,-0.20000000000000284,-0.5000000000000004,0.8660254037844384,1
2021-11-21 23:00:00,4.7,70.6,39.4,34.2,34.3,0.0,4.0,75.17,1.8,1013.0,23,0,31.199999999999996,-0.09999999999999432,-0.25881904510252157,0.9659258262890681,1
2021-11-22 00:00:00,5.6,65.2,36.8,31.6,30.9,0.0,4.0,80.8,3.6,1013.0,0,0,28.400000000000006,0.7000000000000028,0.0,1.0,1
2021-11-22 01:00:00,5.1,60.3,34.6,28.1,27.3,0.0,3.9,81.64,5.3,1013.1,1,0,25.699999999999996,0.8000000000000007,0.25881904510252074,0.9659258262890683,1
2021-11-22 02:00:00,3.8,56.0,32.8,26.4,26.0,0.0,5.0,75.34,5.4,1014.0,2,0,23.200000000000003,0.3999999999999986,0.49999999999999994,0.8660254037844387,1
2021-11-22 03:00:00,3.8,52.2,31.2,25.7,25.5,0.0,3.0,80.66,3.6,1013.0,3,0,21.000000000000004,0.1999999999999993,0.7071067811865476,0.7071067811865476,1
2021-11-22 04:00:00,3.5,49.0,29.9,25.2,24.9,0.0,3.9,81.64,4.8,1014.1,4,0,19.1,0.3000000000000007,0.8660254037844386,0.5000000000000001,1
2021-11-22 05:00:00,3.8,46.1,28.7,24.6,24.4,0.0,3.0,86.71,5.4,1014.0,5,0,17.400000000000002,0.20000000000000284,0.9659258262890683,0.25881904510252074,1
2021-11-22 06:00:00,3.2,65.5,27.3,33.9,26.4,0.0,4.0,80.8,5.4,1014.0,6,0,38.2,7.5,1.0,6.123233995736766e-17,1
2021-11-22 07:00:00,5.5,78.6,40.7,46.3,41.4,217.0,3.1,86.59,3.6,1014.1,7,1,37.89999999999999,4.899999999999999,0.9659258262890683,-0.25881904510252063,1
2021-11-22 08:00:00,6.4,77.6,40.6,46.0,41.2,145.0,6.0,81.07,3.6,1014.0,8,1,36.99999999999999,4.799999999999997,0.8660254037844387,-0.4999999999999998,1
2021-11-22 09:00:00,7.5,74.1,39.9,44.8,40.5,133.0,9.0,66.06,5.4,1014.0,9,1,34.199999999999996,4.299999999999997,0.7071067811865476,-0.7071067811865475,1
2021-11-22 10:00:00,8.4,71.2,39.2,44.1,39.8,123.0,10.9,58.18,3.7,1014.1,10,1,32.0,4.300000000000004,0.49999999999999994,-0.8660254037844387,1
2021-11-22 11:00:00,9.0,68.7,38.9,43.5,39.6,122.0,12.0,54.09,3.6,1014.0,11,1,29.800000000000004,3.8999999999999986,0.258819045102521,-0.9659258262890682,1
2021-11-22 12:00:00,9.5,67.7,39.2,43.9,39.8,123.0,13.0,54.35,5.4,1014.0,12,1,28.5,4.100000000000001,1.2246467991473532e-16,-1.0,1
2021-11-22 13:00:00,10.1,66.8,39.1,43.7,39.8,123.0,13.9,51.19,7.3,1013.1,13,1,27.699999999999996,3.9000000000000057,-0.2588190451025208,-0.9659258262890683,1
2021-11-22 14:00:00,10.5,66.5,39.2,43.7,39.8,122.0,14.0,54.61,3.6,1013.0,14,1,27.299999999999997,3.9000000000000057,-0.4999999999999997,-0.8660254037844388,1
2021-11-22 15:00:00,10.4,67.6,39.2,43.8,39.8,122.0,13.0,58.29,5.4,1013.0,15,1,28.39999999999999,4.0,-0.7071067811865471,-0.7071067811865479,1
2021-11-22 16:00:00,10.2,69.9,39.6,44.2,40.1,126.0,11.9,72.23,3.6,1013.1,16,1,30.300000000000004,4.100000000000001,-0.8660254037844385,-0.5000000000000004,1
2021-11-22 17:00:00,10.1,70.3,39.3,44.0,40.0,121.0,12.0,71.46,5.4,1014.0,17,1,31.0,4.0,-0.9659258262890683,-0.25881904510252063,1
2021-11-22 18:00:00,9.4,71.3,39.4,44.1,40.1,122.0,11.0,87.47,3.6,1014.0,18,1,31.9,4.0,-1.0,-1.8369701987210297e-16,1
2021-11-22 19:00:00,9.9,71.3,39.5,44.0,40.2,122.0,10.0,93.73,5.4,1015.0,19,1,31.799999999999997,3.799999999999997,-0.9659258262890684,0.2588190451025203,1
2021-11-22 20:00:00,9.6,68.8,39.4,43.7,40.0,121.0,11.0,87.47,9.4,1015.0,20,1,29.4,3.700000000000003,-0.8660254037844386,0.5000000000000001,1
2021-11-22 21:00:00,9.0,70.1,39.4,44.2,40.1,121.0,10.0,93.5,7.6,1015.0,21,1,30.699999999999996,4.100000000000001,-0.7071067811865477,0.7071067811865474,1
2021-11-22 22:00:00,8.8,69.8,40.2,40.4,40.7,125.0,9.9,93.82,8.0,1015.1,22,1,29.599999999999994,-0.30000000000000426,-0.5000000000000004,0.8660254037844384,1
2021-11-22 23:00:00,9.4,65.4,38.3,33.5,33.5,0.0,10.0,93.5,14.8,1016.0,23,0,27.10000000000001,0.0,-0.25881904510252157,0.9659258262890681,1
2021-11-23 00:00:00,8.0,60.8,36.1,31.3,30.4,0.0,9.0,93.45,25.9,1016.0,0,0,24.699999999999996,0.9000000000000021,0.0,1.0,1
2021-11-23 01:00:00,7.5,56.6,34.3,27.8,27.3,0.0,8.0,93.64,10.7,1017.0,1,0,22.300000000000004,0.5,0.25881904510252074,0.9659258262890683,1
2021-11-23 02:00:00,7.4,52.9,33.5,27.6,26.3,0.0,8.0,87.19,24.1,1017.0,2,0,19.4,1.3000000000000007,0.49999999999999994,0.8660254037844387,1
2021-11-23 03:00:00,6.1,49.7,31.4,26.2,25.7,0.0,7.0,87.09,27.7,1018.0,3,0,18.300000000000004,0.5,0.7071067811865476,0.7071067811865476,1
2021-11-23 04:00:00,6.6,46.9,30.2,25.4,25.3,0.0,6.9,87.67,17.3,1018.1,4,0,16.7,0.09999999999999787,0.8660254037844386,0.5000000000000001,1
2021-11-23 05:00:00,6.4,52.6,48.1,30.9,24.5,0.0,6.0,93.3,20.5,1019.0,5,0,4.5,6.399999999999999,0.9659258262890683,0.25881904510252074,1
2021-11-23 06:00:00,6.2,75.7,39.9,46.3,40.1,205.0,7.0,87.09,16.6,1019.0,6,1,35.800000000000004,6.199999999999996,1.0,6.123233995736766e-17,1
2021-11-23 07:00:00,6.4,75.2,40.5,45.8,41.1,147.0,6.9,87.85,7.3,1020.1,7,1,34.7,4.699999999999996,0.9659258262890683,-0.25881904510252063,1
2021-11-23 08:00:00,6.3,74.9,40.7,46.0,41.3,143.0,7.0,87.09,24.1,1021.0,8,1,34.2,4.700000000000003,0.8660254037844387,-0.4999999999999998,1
2021-11-23 09:00:00,6.7,74.6,40.3,45.4,40.9,136.0,7.0,87.09,24.1,1021.0,9,1,34.3,4.5,0.7071067811865476,-0.7071067811865475,1
2021-11-23 10:00:00,6.7,74.9,40.4,45.5,41.0,136.0,6.9,87.67,17.3,1022.0,10,1,34.50000000000001,4.5,0.49999999999999994,-0.8660254037844387,1
2021-11-23 11:00:00,6.3,75.2,40.3,45.4,40.9,135.0,7.0,87.09,14.8,1022.0,11,1,34.900000000000006,4.5,0.258819045102521,-0.9659258262890682,1
2021-11-23 12:00:00,6.3,75.0,40.4,45.6,41.1,134.0,7.0,87.09,22.3,1022.0,12,1,34.6,4.5,1.2246467991473532e-16,-1.0,1
2021-11-23 13:00:00,6.7,74.9,40.4,45.4,41.0,135.0,7.0,87.58,19.8,1022.1,13,1,34.50000000000001,4.399999999999999,-0.2588190451025208,-0.9659258262890683,1
2021-11-23 14:00:00,5.8,74.8,40.4,45.6,41.1,135.0,7.0,87.09,18.4,1023.0,14,1,34.4,4.5,-0.4999999999999997,-0.8660254037844388,1
2021-11-23 15:00:00,6.6,74.9,40.6,45.7,41.2,135.0,7.0,87.09,14.8,1023.0,15,1,34.300000000000004,4.5,-0.7071067811865471,-0.7071067811865479,1
2021-11-23 16:00:00,6.4,75.1,40.6,45.7,41.2,136.0,7.0,81.63,22.9,1023.1,16,1,34.49999999999999,4.5,-0.8660254037844385,-0.5000000000000004,1
2021-11-23 17:00:00,6.2,75.2,40.7,45.9,41.4,135.0,7.0,81.21,29.5,1023.0,17,1,34.5,4.5,-0.9659258262890683,-0.25881904510252063,1
2021-11-23 18:00:00,5.7,76.3,41.0,46.2,41.5,138.0,7.0,81.21,22.3,1024.0,18,1,35.3,4.700000000000003,-1.0,-1.8369701987210297e-16,1
2021-11-23 19:00:00,6.4,74.8,40.8,45.6,41.4,134.0,6.9,81.35,19.5,1025.0,19,1,34.0,4.200000000000003,-0.9659258262890684,0.2588190451025203,1
2021-11-23 20:00:00,6.1,73.8,40.1,44.9,40.8,125.0,7.0,81.21,16.6,1025.0,20,1,33.699999999999996,4.100000000000001,-0.8660254037844386,0.5000000000000001,1
2021-11-23 21:00:00,5.6,73.2,40.2,45.1,40.9,130.0,7.0,81.21,18.4,1025.0,21,1,33.0,4.200000000000003,-0.7071067811865477,0.7071067811865474,1
2021-11-23 22:00:00,5.9,72.5,40.1,40.8,40.8,123.0,6.9,76.4,19.5,1025.1,22,1,32.4,0.0,-0.5000000000000004,0.8660254037844384,1
2021-11-23 23:00:00,5.2,68.0,38.1,33.8,33.7,0.0,6.0,81.07,20.5,1026.0,23,0,29.9,0.09999999999999432,-0.25881904510252157,0.9659258262890681,1
2021-11-24 00:00:00,5.3,62.8,35.9,31.1,30.0,0.0,6.0,75.53,16.6,1026.0,0,0,26.9,1.1000000000000014,0.0,1.0,1
2021-11-24 01:00:00,5.0,58.3,34.2,27.4,26.9,0.0,4.9,75.93,15.9,1026.1,1,0,24.099999999999994,0.5,0.25881904510252074,0.9659258262890683,1
2021-11-24 02:00:00,4.4,54.5,32.6,26.8,26.5,0.0,4.0,80.8,18.4,1026.0,2,0,21.9,0.3000000000000007,0.49999999999999994,0.8660254037844387,1
2021-11-24 03:00:00,4.6,50.8,31.0,26.1,25.6,0.0,3.0,81.34,10.4,1026.1,3,0,19.799999999999997,0.5,0.7071067811865476,0.7071067811865476,1
2021-11-24 04:00:00,4.3,47.8,29.7,25.3,24.8,0.0,2.9,81.38,5.3,1026.1,4,0,18.099999999999998,0.5,0.8660254037844386,0.5000000000000001,1
2021-11-24 05:00:00,4.4,44.8,28.7,24.4,23.7,0.0,3.0,80.66,5.4,1026.0,5,0,16.099999999999998,0.6999999999999993,0.9659258262890683,0.25881904510252074,1
2021-11-24 06:00:00,4.1,77.5,32.3,41.9,32.3,77.0,3.0,80.66,1.8,1027.0,6,1,45.2,9.600000000000001,1.0,6.123233995736766e-17,1
2021-11-24 07:00:00,3.8,81.9,41.7,47.5,42.3,210.0,1.0,87.19,4.3,1027.1,7,1,40.2,5.200000000000003,0.9659258262890683,-0.25881904510252063,1
2021-11-24 08:00:00,3.3,81.6,41.4,47.2,42.1,156.0,2.0,86.6,3.6,1028.0,8,1,40.199999999999996,5.100000000000001,0.8660254037844387,-0.4999999999999998,1
2021-11-24 09:00:00,4.1,80.3,41.1,46.6,41.7,150.0,4.0,80.8,3.6,1028.0,9,1,39.199999999999996,4.899999999999999,0.7071067811865476,-0.7071067811865475,1
2021-11-24 10:00:00,4.8,78.0,40.5,45.8,41.2,140.0,5.0,75.52,10.6,1027.1,10,1,37.5,4.599999999999994,0.49999999999999994,-0.8660254037844387,1
2021-11-24 11:00:00,6.0,76.5,40.4,45.5,41.0,136.0,7.0,61.04,18.4,1026.0,11,1,36.1,4.5,0.258819045102521,-0.9659258262890682,1
