,t_amb,t_sup_prim,t_ret_prim,t_sup_sec,t_ret_sec,qizm,temp,humidity,windspeed,sealevelpressure,hour_of_day,heating_on,delta_primary,delta_secondary,sin_hour,cos_hour,season
2021-11-18 16:00:00,7.2,78.3,41.0,45.9,40.4,150.0,6.0,93.43,15.9,1027.0,16,1,37.3,5.5,-0.8660254037844385,-0.5000000000000004,1
2021-11-18 17:00:00,7.0,78.8,41.2,45.9,40.7,150.0,6.0,87.0,9.4,1027.0,17,1,37.599999999999994,5.199999999999996,-0.9659258262890683,-0.25881904510252063,1
2021-11-18 18:00:00,6.9,78.8,41.3,46.0,40.9,150.0,6.0,87.0,3.6,1028.0,18,1,37.5,5.100000000000001,-1.0,-1.8369701987210297e-16,1
2021-11-18 19:00:00,7.1,78.9,41.4,46.1,40.9,150.0,6.0,87.18,6.8,1028.1,19,1,37.50000000000001,5.200000000000003,-0.9659258262890684,0.2588190451025203,1
2021-11-18 20:00:00,7.3,76.7,41.3,45.8,40.9,140.0,6.0,87.0,3.6,1028.0,20,1,35.400000000000006,4.899999999999999,-0.8660254037844386,0.5000000000000001,1
2021-11-18 21:00:00,7.2,76.6,41.1,45.8,40.8,140.0,6.0,81.07,3.6,1028.0,21,1,35.49999999999999,5.0,-0.7071067811865477,0.7071067811865474,1
2021-11-18 22:00:00,7.1,75.0,40.8,41.2,40.6,130.0,6.0,81.5,6.4,1028.1,22,1,34.2,0.6000000000000014,-0.5000000000000004,0.8660254037844384,1
2021-11-18 23:00:00,7.2,35.9,39.5,36.4,34.7,0.0,6.0,87.0,5.4,1028.0,23,0,-3.6000000000000014,1.6999999999999957,-0.25881904510252157,0.9659258262890681,1
2021-11-19 00:00:00,7.1,33.5,38.4,33.2,33.3,0.0,7.0,75.68,3.6,1028.0,0,0,-4.899999999999999,-0.09999999999999432,0.0,1.0,1
2021-11-19 01:00:00,7.2,31.5,37.5,31.2,29.0,0.0,6.0,81.3,3.6,1028.1,1,0,-6.0,2.1999999999999993,0.25881904510252074,0.9659258262890683,1
2021-11-19 02:00:00,7.2,31.5,36.8,31.1,27.5,0.0,6.0,81.07,3.6,1028.0,2,0,-5.299999999999997,3.6000000000000014,0.49999999999999994,0.8660254037844387,1
2021-11-19 03:00:00,7.2,31.3,36.6,30.9,26.8,0.0,6.0,87.0,3.6,1028.0,3,0,-5.300000000000001,4.099999999999998,0.7071067811865476,0.7071067811865476,1
2021-11-19 04:00:00,7.0,30.9,36.3,30.4,26.6,0.0,6.0,81.58,6.4,1028.1,4,0,-5.399999999999999,3.799999999999997,0.8660254037844386,0.5000000000000001,1
2021-11-19 05:00:00,7.0,30.7,35.9,30.4,26.2,0.0,6.0,81.07,0.0,1027.0,5,0,-5.199999999999999,4.199999999999999,0.9659258262890683,0.25881904510252074,1
2021-11-19 06:00:00,7.0,50.1,27.5,30.8,27.2,0.0,6.0,81.07,3.6,1028.0,6,0,22.6,3.6000000000000014,1.0,6.123233995736766e-17,1
2021-11-19 07:00:00,7.2,78.7,40.9,45.8,39.2,230.0,6.0,81.3,3.6,1028.1,7,1,37.800000000000004,6.599999999999994,0.9659258262890683,-0.25881904510252063,1
2021-11-19 08:00:00,7.4,77.6,40.4,45.0,39.9,140.0,6.0,81.07,5.4,1028.0,8,1,37.199999999999996,5.100000000000001,0.8660254037844387,-0.4999999999999998,1
2021-11-19 09:00:00,7.7,78.1,40.4,45.1,40.1,150.0,7.0,75.68,13.0,1028.0,9,1,37.699999999999996,5.0,0.7071067811865476,-0.7071067811865475,1
2021-11-19 10:00:00,8.1,77.2,40.3,45.0,40.0,140.0,7.0,75.93,14.2,1028.1,10,1,36.900000000000006,5.0,0.49999999999999994,-0.8660254037844387,1
2021-11-19 11:00:00,8.8,76.1,40.1,44.8,39.9,140.0,8.0,70.69,13.0,1028.0,11,1,35.99999999999999,4.899999999999999,0.258819045102521,-0.9659258262890682,1
2021-11-19 12:00:00,9.1,73.9,39.6,44.0,39.4,140.0,9.0,61.53,18.4,1027.0,12,1,34.300000000000004,4.600000000000001,1.2246467991473532e-16,-1.0,1
2021-11-19 13:00:00,9.6,73.7,39.3,43.8,39.3,130.0,9.1,61.31,14.5,1026.1,13,1,34.400000000000006,4.5,-0.2588190451025208,-0.9659258262890683,1
2021-11-19 14:00:00,9.4,74.1,38.9,43.4,38.9,120.0,9.0,57.27,14.8,1026.0,14,1,35.199999999999996,4.5,-0.4999999999999997,-0.8660254037844388,1
2021-11-19 15:00:00,9.4,74.1,38.9,43.4,38.9,0.0,9.0,61.53,11.2,1026.0,15,0,35.199999999999996,4.5,-0.7071067811865471,-0.7071067811865479,1
2021-11-19 16:00:00,9.1,74.6,39.8,44.2,39.7,270.0,9.0,61.85,5.3,1026.0,16,1,34.8,4.5,-0.8660254037844385,-0.5000000000000004,1
2021-11-19 17:00:00,8.5,77.3,40.3,44.9,39.9,140.0,7.0,70.49,0.0,1026.0,17,1,37.0,5.0,-0.9659258262890683,-0.25881904510252063,1
2021-11-19 18:00:00,8.4,76.6,40.1,44.7,40.1,130.0,8.0,65.84,1.8,1026.0,18,1,36.49999999999999,4.600000000000001,-1.0,-1.8369701987210297e-16,1
2021-11-19 19:00:00,8.3,75.4,39.5,44.0,39.8,130.0,7.0,70.59,5.0,1025.1,19,1,35.900000000000006,4.200000000000003,-0.9659258262890684,0.2588190451025203,1
2021-11-19 20:00:00,8.3,75.2,40.0,44.5,39.9,130.0,7.0,70.49,5.4,1025.0,20,1,35.2,4.600000000000001,-0.8660254037844386,0.5000000000000001,1
2021-11-19 21:00:00,8.5,75.1,40.2,44.8,40.2,140.0,7.0,70.49,3.6,1026.0,21,1,34.89999999999999,4.599999999999994,-0.7071067811865477,0.7071067811865474,1
2021-11-19 22:00:00,8.4,43.1,39.3,36.9,35.3,40.0,7.1,70.27,1.8,1026.1,22,1,3.8000000000000043,1.6000000000000014,-0.5000000000000004,0.8660254037844384,1
2021-11-19 23:00:00,8.7,34.5,38.1,34.8,33.8,0.0,8.0,70.69,13.0,1026.0,23,0,-3.6000000000000014,1.0,-0.25881904510252157,0.9659258262890681,1
2021-11-20 00:00:00,8.6,32.1,37.2,31.2,30.6,0.0,8.0,75.85,5.4,1025.0,0,0,-5.100000000000001,0.5999999999999979,0.0,1.0,1
2021-11-20 01:00:00,8.7,31.3,36.3,31.3,28.3,0.0,8.0,76.06,5.3,1025.1,1,0,-4.9999999999999964,3.0,0.25881904510252074,0.9659258262890683,1
2021-11-20 02:00:00,8.6,31.4,36.1,31.6,27.4,0.0,7.0,75.7,3.6,1025.0,2,0,-4.700000000000003,4.200000000000003,0.49999999999999994,0.8660254037844387,1
2021-11-20 03:00:00,8.4,31.1,35.9,31.2,26.8,0.0,8.0,75.85,7.6,1024.0,3,0,-4.799999999999997,4.399999999999999,0.7071067811865476,0.7071067811865476,1
2021-11-20 04:00:00,8.8,30.9,35.7,30.9,26.3,0.0,8.9,66.99,5.3,1024.1,4,0,-4.800000000000004,4.599999999999998,0.8660254037844386,0.5000000000000001,1
2021-11-20 05:00:00,9.0,30.6,35.3,30.8,26.2,0.0,8.0,70.69,5.4,1024.0,5,0,-4.699999999999996,4.600000000000001,0.9659258262890683,0.25881904510252074,1
2021-11-20 06:00:00,8.5,30.3,34.9,30.6,26.0,0.0,7.0,75.68,3.6,1024.0,6,0,-4.599999999999998,4.600000000000001,1.0,6.123233995736766e-17,1
2021-11-20 07:00:00,8.3,78.6,39.2,44.3,36.5,180.0,7.0,76.02,3.6,1024.1,7,1,39.39999999999999,7.799999999999997,0.9659258262890683,-0.25881904510252063,1
2021-11-20 08:00:00,8.7,77.2,39.8,44.4,39.7,160.0,8.0,75.85,0.0,1024.0,8,1,37.400000000000006,4.699999999999996,0.8660254037844387,-0.4999999999999998,1
2021-11-20 09:00:00,9.0,76.2,39.1,43.6,39.1,120.0,9.0,70.89,1.8,1024.0,9,1,37.1,4.5,0.7071067811865476,-0.7071067811865475,1
2021-11-20 10:00:00,10.2,74.2,38.7,43.1,38.7,130.0,10.0,71.09,3.6,1024.0,10,1,35.5,4.399999999999999,0.49999999999999994,-0.8660254037844387,1
2021-11-20 11:00:00,11.1,73.3,38.3,42.8,38.5,120.0,11.0,66.5,7.6,1023.0,11,1,35.0,4.299999999999997,0.258819045102521,-0.9659258262890682,1
2021-11-20 12:00:00,12.2,73.3,38.4,43.0,38.2,120.0,13.0,58.29,3.6,1023.0,12,1,34.9,4.799999999999997,1.2246467991473532e-16,-1.0,1
2021-11-20 13:00:00,12.7,42.0,36.9,36.5,34.4,0.0,13.9,51.38,10.7,1022.1,13,0,5.100000000000001,2.1000000000000014,-0.2588190451025208,-0.9659258262890683,1
2021-11-20 14:00:00,12.8,33.9,36.2,35.5,33.0,0.0,14.0,50.92,13.0,1022.0,14,0,-2.3000000000000043,2.5,-0.4999999999999997,-0.8660254037844388,1
2021-11-20 15:00:00,12.2,32.2,34.8,27.8,28.3,0.0,13.0,54.35,11.2,1021.0,15,0,-2.5999999999999943,-0.5,-0.7071067811865471,-0.7071067811865479,1
2021-11-20 16:00:00,11.9,72.5,36.4,40.7,33.8,100.0,12.9,54.82,7.3,1021.1,16,1,36.1,6.900000000000006,-0.8660254037844385,-0.5000000000000004,1
2021-11-20 17:00:00,10.8,71.8,40.8,45.2,39.9,180.0,10.0,66.28,3.6,1021.0,17,1,31.0,5.300000000000004,-0.9659258262890683,-0.25881904510252063,1
2021-11-20 18:00:00,9.8,74.4,41.3,45.9,40.4,150.0,7.0,75.68,11.2,1021.0,18,1,33.10000000000001,5.5,-1.0,-1.8369701987210297e-16,1
2021-11-20 19:00:00,8.8,75.8,42.0,46.6,41.1,160.0,7.0,76.2,4.2,1021.1,19,1,33.8,5.5,-0.9659258262890684,0.2588190451025203,1
2021-11-20 20:00:00,7.8,77.7,41.7,46.4,41.2,150.0,6.0,81.07,5.4,1021.0,20,1,36.0,5.199999999999996,-0.8660254037844386,0.5000000000000001,1
2021-11-20 21:00:00,7.5,76.5,40.7,45.0,40.9,150.0,7.0,75.68,3.6,1021.0,21,1,35.8,4.100000000000001,-0.7071067811865477,0.7071067811865474,1
2021-11-20 22:00:00,8.2,74.4,40.0,40.8,39.9,120.0,6.9,81.43,5.3,1021.1,22,1,34.400000000000006,0.8999999999999986,-0.5000000000000004,0.8660254037844384,1
2021-11-20 23:00:00,8.5,36.4,38.7,36.2,34.4,0.0,7.0,81.21,5.4,1021.0,23,0,-2.3000000000000043,1.8000000000000043,-0.25881904510252157,0.9659258262890681,1
2021-11-21 00:00:00,8.4,33.2,37.7,33.1,33.1,0.0,6.0,81.07,7.6,1021.0,0,0,-4.5,0.0,0.0,1.0,1
2021-11-21 01:00:00,6.9,30.7,36.6,29.8,29.0,0.0,4.1,93.11,5.3,1020.2,1,0,-5.900000000000002,0.8000000000000007,0.25881904510252074,0.9659258262890683,1
2021-11-21 02:00:00,6.3,30.7,36.0,30.6,27.5,0.0,4.0,86.8,3.6,1020.0,2,0,-5.300000000000001,3.1000000000000014,0.49999999999999994,0.8660254037844387,1
2021-11-21 03:00:00,5.6,31.3,36.5,31.2,26.8,0.0,2.0,93.08,3.6,1020.0,3,0,-5.199999999999999,4.399999999999999,0.7071067811865476,0.7071067811865476,1
2021-11-21 04:00:00,4.7,30.9,36.4,30.5,26.3,0.0,2.0,93.09,5.4,1019.1,4,0,-5.5,4.199999999999999,0.8660254037844386,0.5000000000000001,1
2021-11-21 05:00:00,4.3,30.7,36.3,30.3,25.8,0.0,1.0,93.03,7.6,1019.0,5,0,-5.599999999999998,4.5,0.9659258262890683,0.25881904510252074,1
2021-11-21 06:00:00,3.2,30.6,29.8,32.9,25.6,0.0,2.0,93.08,5.4,1019.0,6,0,0.8000000000000007,7.299999999999997,1.0,6.123233995736766e-17,1
2021-11-21 07:00:00,2.9,84.8,41.9,47.2,39.2,230.0,0.0,93.18,3.6,1019.1,7,1,42.9,8.0,0.9659258262890683,-0.25881904510252063,1
2021-11-21 08:00:00,3.8,81.9,42.7,47.5,41.9,180.0,0.0,100.0,3.6,1018.0,8,1,39.2,5.600000000000001,0.8660254037844387,-0.4999999999999998,1
2021-11-21 09:00:00,4.5,81.3,42.1,46.9,41.2,160.0,2.0,93.08,5.4,1018.0,9,1,39.199999999999996,5.699999999999996,0.7071067811865476,-0.7071067811865475,1
2021-11-21 10:00:00,4.6,76.7,40.8,45.4,40.5,150.0,3.1,99.58,7.3,1017.1,10,1,35.900000000000006,4.899999999999999,0.49999999999999994,-0.8660254037844387,1
2021-11-21 11:00:00,5.7,75.7,40.4,45.0,39.9,140.0,8.0,75.85,5.4,1016.0,11,1,35.300000000000004,5.100000000000001,0.258819045102521,-0.9659258262890682,1
2021-11-21 12:00:00,7.8,71.4,40.1,44.4,39.7,130.0,12.0,58.04,5.4,1015.0,12,1,31.300000000000004,4.699999999999996,1.2246467991473532e-16,-1.0,1
2021-11-21 13:00:00,9.5,49.7,39.8,38.8,38.4,110.0,13.9,51.17,3.7,1013.1,13,1,9.900000000000006,0.3999999999999986,-0.2588190451025208,-0.9659258262890683,1
2021-11-21 14:00:00,11.0,35.4,33.1,36.0,34.3,0.0,17.0,42.02,13.0,1013.0,14,0,2.299999999999997,1.7000000000000028,-0.4999999999999997,-0.8660254037844388,1
2021-11-21 15:00:00,11.6,37.4,28.3,33.9,31.4,0.0,17.0,39.16,7.6,1012.0,15,0,9.099999999999998,2.5,-0.7071067811865471,-0.7071067811865479,1
2021-11-21 16:00:00,11.1,45.2,25.4,32.6,28.3,0.0,14.0,44.28,7.2,1012.1,16,0,19.800000000000004,4.300000000000001,-0.8660254037844385,-0.5000000000000004,1
2021-11-21 17:00:00,9.0,52.7,35.0,38.4,35.3,140.0,12.0,50.38,5.4,1012.0,17,1,17.700000000000003,3.1000000000000014,-0.9659258262890683,-0.25881904510252063,1
2021-11-21 18:00:00,7.7,73.3,41.2,45.8,39.8,170.0,9.0,57.27,5.4,1012.0,18,1,32.099999999999994,6.0,-1.0,-1.8369701987210297e-16,1
2021-11-21 19:00:00,6.8,72.8,41.1,45.4,40.3,150.0,7.0,66.4,5.3,1013.0,19,1,31.699999999999996,5.100000000000001,-0.9659258262890684,0.2588190451025203,1
2021-11-21 20:00:00,6.4,74.3,41.3,45.8,40.6,150.0,4.0,80.8,5.4,1013.0,20,1,33.0,5.199999999999996,-0.8660254037844386,0.5000000000000001,1
2021-11-21 21:00:00,5.8,76.3,41.2,45.8,40.7,140.0,6.0,70.29,5.4,1013.0,21,1,35.099999999999994,5.099999999999994,-0.7071067811865477,0.7071067811865474,1
2021-11-21 22:00:00,5.3,74.9,41.0,41.7,40.7,150.0,5.9,71.47,5.4,1013.1,22,1,33.900000000000006,1.0,-0.5000000000000004,0.8660254037844384,1
2021-11-21 23:00:00,5.1,36.2,39.5,36.2,34.5,0.0,4.0,75.17,1.8,1013.0,23,0,-3.299999999999997,1.7000000000000028,-0.25881904510252157,0.9659258262890681,1
2021-11-22 00:00:00,4.5,33.6,38.6,33.2,33.1,0.0,4.0,80.8,3.6,1013.0,0,0,-5.0,0.10000000000000142,0.0,1.0,1
2021-11-22 01:00:00,4.3,31.3,37.7,30.0,28.6,0.0,3.9,81.64,5.3,1013.1,1,0,-6.400000000000002,1.3999999999999986,0.25881904510252074,0.9659258262890683,1
2021-11-22 02:00:00,3.9,31.3,37.2,31.1,27.6,0.0,5.0,75.34,5.4,1014.0,2,0,-5.900000000000002,3.5,0.49999999999999994,0.8660254037844387,1
2021-11-22 03:00:00,3.6,31.8,37.6,31.5,26.6,0.0,3.0,80.66,3.6,1013.0,3,0,-5.800000000000001,4.899999999999999,0.7071067811865476,0.7071067811865476,1
2021-11-22 04:00:00,3.4,31.5,37.5,31.0,26.1,0.0,3.9,81.64,4.8,1014.1,4,0,-6.0,4.899999999999999,0.8660254037844386,0.5000000000000001,1
2021-11-22 05:00:00,3.6,31.2,37.2,30.7,25.8,0.0,3.0,86.71,5.4,1014.0,5,0,-6.0000000000000036,4.899999999999999,0.9659258262890683,0.25881904510252074,1
2021-11-22 06:00:00,3.5,51.4,26.9,30.5,27.0,0.0,4.0,80.8,5.4,1014.0,6,0,24.5,3.5,1.0,6.123233995736766e-17,1
2021-11-22 07:00:00,4.8,78.3,40.9,45.8,38.8,230.0,3.1,86.59,3.6,1014.1,7,1,37.4,7.0,0.9659258262890683,-0.25881904510252063,1
2021-11-22 08:00:00,5.5,77.1,41.0,45.5,40.2,160.0,6.0,81.07,3.6,1014.0,8,1,36.099999999999994,5.299999999999997,0.8660254037844387,-0.4999999999999998,1
2021-11-22 09:00:00,7.8,73.6,40.4,44.8,39.9,140.0,9.0,66.06,5.4,1014.0,9,1,33.199999999999996,4.899999999999999,0.7071067811865476,-0.7071067811865475,1
2021-11-22 10:00:00,9.1,70.9,40.0,44.4,39.4,130.0,10.9,58.18,3.7,1014.1,10,1,30.900000000000006,5.0,0.49999999999999994,-0.8660254037844387,1
2021-11-22 11:00:00,9.9,68.5,40.0,44.1,39.4,140.0,12.0,54.09,3.6,1014.0,11,1,28.5,4.700000000000003,0.258819045102521,-0.9659258262890682,1
2021-11-22 12:00:00,10.8,67.2,39.8,43.7,39.4,130.0,13.0,54.35,5.4,1014.0,12,1,27.400000000000006,4.300000000000004,1.2246467991473532e-16,-1.0,1
2021-11-22 13:00:00,11.9,66.5,40.1,44.0,39.5,130.0,13.9,51.19,7.3,1013.1,13,1,26.4,4.5,-0.2588190451025208,-0.9659258262890683,1
2021-11-22 14:00:00,11.9,66.3,40.1,44.1,39.7,140.0,14.0,54.61,3.6,1013.0,14,1,26.199999999999996,4.399999999999999,-0.4999999999999997,-0.8660254037844388,1
2021-11-22 15:00:00,11.6,67.3,40.2,44.2,39.7,130.0,13.0,58.29,5.4,1013.0,15,1,27.099999999999994,4.5,-0.7071067811865471,-0.7071067811865479,1
2021-11-22 16:00:00,11.0,70.0,40.8,45.0,40.0,140.0,11.9,72.23,3.6,1013.1,16,1,29.200000000000003,5.0,-0.8660254037844385,-0.5000000000000004,1
2021-11-22 17:00:00,10.7,70.0,40.6,44.9,40.2,140.0,12.0,71.46,5.4,1014.0,17,1,29.4,4.699999999999996,-0.9659258262890683,-0.25881904510252063,1
2021-11-22 18:00:00,10.2,70.9,40.2,44.5,40.0,130.0,11.0,87.47,3.6,1014.0,18,1,30.700000000000003,4.5,-1.0,-1.8369701987210297e-16,1
2021-11-22 19:00:00,10.1,70.9,39.9,44.1,39.8,130.0,10.0,93.73,5.4,1015.0,19,1,31.000000000000007,4.300000000000004,-0.9659258262890684,0.2588190451025203,1
2021-11-22 20:00:00,9.9,68.2,39.9,44.0,39.8,130.0,11.0,87.47,9.4,1015.0,20,1,28.300000000000004,4.200000000000003,-0.8660254037844386,0.5000000000000001,1
2021-11-22 21:00:00,9.8,70.1,40.0,44.2,39.8,130.0,10.0,93.5,7.6,1015.0,21,1,30.099999999999994,4.400000000000006,-0.7071067811865477,0.7071067811865474,1
2021-11-22 22:00:00,10.0,68.7,40.0,40.5,39.8,120.0,9.9,93.82,8.0,1015.1,22,1,28.700000000000003,0.7000000000000028,-0.5000000000000004,0.8660254037844384,1
2021-11-22 23:00:00,9.9,35.8,38.7,36.2,34.6,0.0,10.0,93.5,14.8,1016.0,23,0,-2.9000000000000057,1.6000000000000014,-0.25881904510252157,0.9659258262890681,1
2021-11-23 00:00:00,9.0,33.1,37.7,32.6,33.1,0.0,9.0,93.45,25.9,1016.0,0,0,-4.600000000000001,-0.5,0.0,1.0,1
2021-11-23 01:00:00,8.5,30.7,36.7,29.8,29.3,0.0,8.0,93.64,10.7,1017.0,1,0,-6.0000000000000036,0.5,0.25881904510252074,0.9659258262890683,1
2021-11-23 02:00:00,8.1,30.8,35.7,28.7,28.0,0.0,8.0,87.19,24.1,1017.0,2,0,-4.900000000000002,0.6999999999999993,0.49999999999999994,0.8660254037844387,1
2021-11-23 03:00:00,7.7,30.6,35.3,30.9,27.1,0.0,7.0,87.09,27.7,1018.0,3,0,-4.699999999999996,3.799999999999997,0.7071067811865476,0.7071067811865476,1
2021-11-23 04:00:00,7.8,30.5,35.2,30.7,26.6,0.0,6.9,87.67,17.3,1018.1,4,0,-4.700000000000003,4.099999999999998,0.8660254037844386,0.5000000000000001,1
2021-11-23 05:00:00,7.5,30.4,30.3,31.9,26.1,0.0,6.0,93.3,20.5,1019.0,5,0,0.09999999999999787,5.799999999999997,0.9659258262890683,0.25881904510252074,1
2021-11-23 06:00:00,7.4,75.3,39.6,44.5,36.9,190.0,7.0,87.09,16.6,1019.0,6,1,35.699999999999996,7.600000000000001,1.0,6.123233995736766e-17,1
2021-11-23 07:00:00,7.2,74.7,40.8,45.2,40.2,170.0,6.9,87.85,7.3,1020.1,7,1,33.900000000000006,5.0,0.9659258262890683,-0.25881904510252063,1
2021-11-23 08:00:00,7.2,74.3,40.3,44.8,39.9,130.0,7.0,87.09,24.1,1021.0,8,1,34.0,4.899999999999999,0.8660254037844387,-0.4999999999999998,1
2021-11-23 09:00:00,7.3,74.1,40.1,44.7,39.9,140.0,7.0,87.09,24.1,1021.0,9,1,33.99999999999999,4.800000000000004,0.7071067811865476,-0.7071067811865475,1
2021-11-23 10:00:00,7.3,74.4,40.2,44.7,39.8,140.0,6.9,87.67,17.3,1022.0,10,1,34.2,4.900000000000006,0.49999999999999994,-0.8660254037844387,1
2021-11-23 11:00:00,7.4,74.3,40.0,44.5,39.7,130.0,7.0,87.09,14.8,1022.0,11,1,34.3,4.799999999999997,0.258819045102521,-0.9659258262890682,1
2021-11-23 12:00:00,7.2,74.5,40.1,44.5,39.7,140.0,7.0,87.09,22.3,1022.0,12,1,34.4,4.799999999999997,1.2246467991473532e-16,-1.0,1
2021-11-23 13:00:00,7.2,74.4,40.1,44.5,39.7,130.0,7.0,87.58,19.8,1022.1,13,1,34.300000000000004,4.799999999999997,-0.2588190451025208,-0.9659258262890683,1
2021-11-23 14:00:00,7.3,74.2,40.2,44.7,39.8,140.0,7.0,87.09,18.4,1023.0,14,1,34.0,4.900000000000006,-0.4999999999999997,-0.8660254037844388,1
2021-11-23 15:00:00,7.5,74.4,40.4,44.9,40.0,130.0,7.0,87.09,14.8,1023.0,15,1,34.00000000000001,4.899999999999999,-0.7071067811865471,-0.7071067811865479,1
2021-11-23 16:00:00,7.3,74.6,40.4,45.0,40.1,140.0,7.0,81.63,22.9,1023.1,16,1,34.199999999999996,4.899999999999999,-0.8660254037844385,-0.5000000000000004,1
2021-11-23 17:00:00,6.8,74.6,40.5,44.9,40.3,140.0,7.0,81.21,29.5,1023.0,17,1,34.099999999999994,4.600000000000001,-0.9659258262890683,-0.25881904510252063,1
2021-11-23 18:00:00,6.6,75.8,40.7,45.2,40.3,140.0,7.0,81.21,22.3,1024.0,18,1,35.099999999999994,4.900000000000006,-1.0,-1.8369701987210297e-16,1
2021-11-23 19:00:00,6.9,74.1,40.6,45.0,40.5,130.0,6.9,81.35,19.5,1025.0,19,1,33.49999999999999,4.5,-0.9659258262890684,0.2588190451025203,1
2021-11-23 20:00:00,7.0,73.5,40.1,44.5,39.9,130.0,7.0,81.21,16.6,1025.0,20,1,33.4,4.600000000000001,-0.8660254037844386,0.5000000000000001,1
2021-11-23 21:00:00,6.8,72.8,40.4,44.8,39.9,140.0,7.0,81.21,18.4,1025.0,21,1,32.4,4.899999999999999,-0.7071067811865477,0.7071067811865474,1
2021-11-23 22:00:00,6.7,71.8,40.3,41.2,40.1,130.0,6.9,76.4,19.5,1025.1,22,1,31.5,1.1000000000000014,-0.5000000000000004,0.8660254037844384,1
2021-11-23 23:00:00,6.7,36.1,38.9,36.1,34.5,0.0,6.0,81.07,20.5,1026.0,23,0,-2.799999999999997,1.6000000000000014,-0.25881904510252157,0.9659258262890681,1
2021-11-24 00:00:00,5.8,33.1,37.9,32.5,33.0,0.0,6.0,75.53,16.6,1026.0,0,0,-4.799999999999997,-0.5,0.0,1.0,1
2021-11-24 01:00:00,5.1,30.5,36.9,29.6,28.6,0.0,4.9,75.93,15.9,1026.1,1,0,-6.399999999999999,1.0,0.25881904510252074,0.9659258262890683,1
2021-11-24 02:00:00,4.7,30.7,36.3,30.6,27.3,0.0,4.0,80.8,18.4,1026.0,2,0,-5.599999999999998,3.3000000000000007,0.49999999999999994,0.8660254037844387,1
2021-11-24 03:00:00,4.3,30.8,36.3,30.6,26.4,0.0,3.0,81.34,10.4,1026.1,3,0,-5.4999999999999964,4.200000000000003,0.7071067811865476,0.7071067811865476,1
2021-11-24 04:00:00,3.8,30.5,36.2,30.2,26.1,0.0,2.9,81.38,5.3,1026.1,4,0,-5.700000000000003,4.099999999999998,0.8660254037844386,0.5000000000000001,1
2021-11-24 05:00:00,3.7,30.8,32.7,31.7,25.7,0.0,3.0,80.66,5.4,1026.0,5,0,-1.9000000000000021,6.0,0.9659258262890683,0.25881904510252074,1
2021-11-24 06:00:00,3.5,78.5,33.5,38.3,29.6,60.0,3.0,80.66,1.8,1027.0,6,1,45.0,8.699999999999996,1.0,6.123233995736766e-17,1
2021-11-24 07:00:00,2.8,81.8,43.0,48.2,40.4,230.0,1.0,87.19,4.3,1027.1,7,1,38.8,7.800000000000004,0.9659258262890683,-0.25881904510252063,1
2021-11-24 08:00:00,2.9,80.9,41.9,46.8,41.1,160.0,2.0,86.6,3.6,1028.0,8,1,39.00000000000001,5.699999999999996,0.8660254037844387,-0.4999999999999998,1
2021-11-24 09:00:00,3.5,79.8,41.3,46.2,40.7,150.0,4.0,80.8,3.6,1028.0,9,1,38.5,5.5,0.7071067811865476,-0.7071067811865475,1
2021-11-24 10:00:00,4.5,77.5,40.9,45.5,40.4,150.0,5.0,75.52,10.6,1027.1,10,1,36.6,5.100000000000001,0.49999999999999994,-0.8660254037844387,1
